prop_min,prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.2,0.155555556,0.3,0.166666667,0.03,0.311111111,0.196666667
0.2,0.155555556,0.35,0.162857143,0.031428571,0.311111111,0.194285714
0.2,0.155555556,0.4,0.145,0.0275,0.311111111,0.1725
0.2,0.155555556,0.45,0.128888889,0.024444444,0.311111111,0.153333333
0.2,0.155555556,0.5,0.116,0.022,0.311111111,0.138
0.2,0.155555556,0.55,0.105454545,0.02,0.311111111,0.125454545
0.2,0.155555556,0.6,0.096666667,0.018333333,0.311111111,0.115
0.2,0.155555556,0.65,0.089230769,0.016923077,0.311111111,0.106153846
0.2,0.155555556,0.7,0.082857143,0.015714286,0.311111111,0.098571429
0.2,0.155555556,0.75,0.077333333,0.014666667,0.311111111,0.092
0.2,0.155555556,0.8,0.0725,0.01375,0.311111111,0.08625
0.2,0.155555556,0.85,0.068235294,0.012941176,0.311111111,0.081176471
0.2,0.155555556,0.9,0.098888889,0.012222222,0.311111111,0.111111111
0.2,0.155555556,0.95,0.146315789,0.011578947,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.32,0.02,0.311111111,0.34
0.2,0.155555556,0.1,0.29,0.02,0.311111111,0.31
0.2,0.155555556,0.15,0.266666667,0.026666667,0.311111111,0.293333333
0.2,0.155555556,0.2,0.26,0.025,0.311111111,0.285
0.2,0.155555556,0.25,0.228,0.036,0.311111111,0.264
0.2,0.155555556,0.3,0.206666667,0.033333333,0.311111111,0.24
0.2,0.155555556,0.35,0.2,0.034285714,0.311111111,0.234285714
0.2,0.155555556,0.4,0.1825,0.0325,0.311111111,0.215
0.2,0.155555556,0.45,0.162222222,0.028888889,0.311111111,0.191111111
0.2,0.155555556,0.5,0.146,0.026,0.311111111,0.172
0.2,0.155555556,0.55,0.132727273,0.023636364,0.311111111,0.156363636
0.2,0.155555556,0.6,0.121666667,0.021666667,0.311111111,0.143333333
0.2,0.155555556,0.65,0.112307692,0.02,0.311111111,0.132307692
0.2,0.155555556,0.7,0.104285714,0.018571429,0.311111111,0.122857143
0.2,0.155555556,0.75,0.097333333,0.017333333,0.311111111,0.114666667
0.2,0.155555556,0.8,0.09125,0.01625,0.311111111,0.1075
0.2,0.155555556,0.85,0.085882353,0.015294118,0.311111111,0.101176471
0.2,0.155555556,0.9,0.096666667,0.014444444,0.311111111,0.111111111
0.2,0.155555556,0.95,0.144210526,0.013684211,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.26,0.08,0.311111111,0.34
0.2,0.155555556,0.1,0.18,0.05,0.311111111,0.23
0.2,0.155555556,0.15,0.18,0.066666667,0.311111111,0.246666667
0.2,0.155555556,0.2,0.15,0.055,0.311111111,0.205
0.2,0.155555556,0.25,0.144,0.048,0.311111111,0.192
0.2,0.155555556,0.3,0.153333333,0.04,0.311111111,0.193333333
0.2,0.155555556,0.35,0.154285714,0.042857143,0.311111111,0.197142857
0.2,0.155555556,0.4,0.14,0.0375,0.311111111,0.1775
0.2,0.155555556,0.45,0.124444444,0.033333333,0.311111111,0.157777778
0.2,0.155555556,0.5,0.112,0.03,0.311111111,0.142
0.2,0.155555556,0.55,0.101818182,0.027272727,0.311111111,0.129090909
0.2,0.155555556,0.6,0.093333333,0.025,0.311111111,0.118333333
0.2,0.155555556,0.65,0.086153846,0.023076923,0.311111111,0.109230769
0.2,0.155555556,0.7,0.08,0.021428571,0.311111111,0.101428571
0.2,0.155555556,0.75,0.074666667,0.02,0.311111111,0.094666667
0.2,0.155555556,0.8,0.07,0.01875,0.311111111,0.08875
0.2,0.155555556,0.85,0.065882353,0.017647059,0.311111111,0.083529412
0.2,0.155555556,0.9,0.094444444,0.016666667,0.311111111,0.111111111
0.2,0.155555556,0.95,0.142105263,0.015789474,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.28,0.04,0.311111111,0.32
0.2,0.155555556,0.1,0.26,0.03,0.311111111,0.29
0.2,0.155555556,0.15,0.233333333,0.02,0.311111111,0.253333333
0.2,0.155555556,0.2,0.22,0.025,0.311111111,0.245
0.2,0.155555556,0.25,0.18,0.028,0.311111111,0.208
0.2,0.155555556,0.3,0.18,0.033333333,0.311111111,0.213333333
0.2,0.155555556,0.35,0.162857143,0.034285714,0.311111111,0.197142857
0.2,0.155555556,0.4,0.145,0.0325,0.311111111,0.1775
0.2,0.155555556,0.45,0.128888889,0.028888889,0.311111111,0.157777778
0.2,0.155555556,0.5,0.116,0.026,0.311111111,0.142
0.2,0.155555556,0.55,0.105454545,0.023636364,0.311111111,0.129090909
0.2,0.155555556,0.6,0.096666667,0.021666667,0.311111111,0.118333333
0.2,0.155555556,0.65,0.089230769,0.02,0.311111111,0.109230769
0.2,0.155555556,0.7,0.082857143,0.018571429,0.311111111,0.101428571
0.2,0.155555556,0.75,0.077333333,0.017333333,0.311111111,0.094666667
0.2,0.155555556,0.8,0.0725,0.01625,0.311111111,0.08875
0.2,0.155555556,0.85,0.068235294,0.015294118,0.311111111,0.083529412
0.2,0.155555556,0.9,0.096666667,0.014444444,0.311111111,0.111111111
0.2,0.155555556,0.95,0.144210526,0.013684211,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.34,0.02,0.311111111,0.36
0.2,0.155555556,0.1,0.28,0.02,0.311111111,0.3
0.2,0.155555556,0.15,0.24,0.02,0.311111111,0.26
0.2,0.155555556,0.2,0.195,0.015,0.311111111,0.21
0.2,0.155555556,0.25,0.184,0.024,0.311111111,0.208
0.2,0.155555556,0.3,0.193333333,0.026666667,0.311111111,0.22
0.2,0.155555556,0.35,0.18,0.028571429,0.311111111,0.208571429
0.2,0.155555556,0.4,0.1575,0.025,0.311111111,0.1825
0.2,0.155555556,0.45,0.14,0.022222222,0.311111111,0.162222222
0.2,0.155555556,0.5,0.126,0.02,0.311111111,0.146
0.2,0.155555556,0.55,0.114545455,0.018181818,0.311111111,0.132727273
0.2,0.155555556,0.6,0.105,0.016666667,0.311111111,0.121666667
0.2,0.155555556,0.65,0.096923077,0.015384615,0.311111111,0.112307692
0.2,0.155555556,0.7,0.09,0.014285714,0.311111111,0.104285714
0.2,0.155555556,0.75,0.084,0.013333333,0.311111111,0.097333333
0.2,0.155555556,0.8,0.07875,0.0125,0.311111111,0.09125
0.2,0.155555556,0.85,0.074117647,0.011764706,0.311111111,0.085882353
0.2,0.155555556,0.9,0.1,0.011111111,0.311111111,0.111111111
0.2,0.155555556,0.95,0.147368421,0.010526316,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.34,0,0.311111111,0.34
0.2,0.155555556,0.1,0.25,0.06,0.311111111,0.31
0.2,0.155555556,0.15,0.24,0.046666667,0.311111111,0.286666667
0.2,0.155555556,0.2,0.21,0.045,0.311111111,0.255
0.2,0.155555556,0.25,0.188,0.048,0.311111111,0.236
0.2,0.155555556,0.3,0.193333333,0.053333333,0.311111111,0.246666667
0.2,0.155555556,0.35,0.182857143,0.045714286,0.311111111,0.228571429
0.2,0.155555556,0.4,0.17,0.045,0.311111111,0.215
0.2,0.155555556,0.45,0.151111111,0.04,0.311111111,0.191111111
0.2,0.155555556,0.5,0.136,0.036,0.311111111,0.172
0.2,0.155555556,0.55,0.123636364,0.032727273,0.311111111,0.156363636
0.2,0.155555556,0.6,0.113333333,0.03,0.311111111,0.143333333
0.2,0.155555556,0.65,0.104615385,0.027692308,0.311111111,0.132307692
0.2,0.155555556,0.7,0.097142857,0.025714286,0.311111111,0.122857143
0.2,0.155555556,0.75,0.090666667,0.024,0.311111111,0.114666667
0.2,0.155555556,0.8,0.085,0.0225,0.311111111,0.1075
0.2,0.155555556,0.85,0.08,0.021176471,0.311111111,0.101176471
0.2,0.155555556,0.9,0.091111111,0.02,0.311111111,0.111111111
0.2,0.155555556,0.95,0.138947368,0.018947368,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.2,0.04,0.311111111,0.24
0.2,0.155555556,0.1,0.17,0.04,0.311111111,0.21
0.2,0.155555556,0.15,0.146666667,0.04,0.311111111,0.186666667
0.2,0.155555556,0.2,0.155,0.055,0.311111111,0.21
0.2,0.155555556,0.25,0.164,0.048,0.311111111,0.212
0.2,0.155555556,0.3,0.156666667,0.053333333,0.311111111,0.21
0.2,0.155555556,0.35,0.165714286,0.054285714,0.311111111,0.22
0.2,0.155555556,0.4,0.1475,0.0475,0.311111111,0.195
0.2,0.155555556,0.45,0.131111111,0.042222222,0.311111111,0.173333333
0.2,0.155555556,0.5,0.118,0.038,0.311111111,0.156
0.2,0.155555556,0.55,0.107272727,0.034545455,0.311111111,0.141818182
0.2,0.155555556,0.6,0.098333333,0.031666667,0.311111111,0.13
0.2,0.155555556,0.65,0.090769231,0.029230769,0.311111111,0.12
0.2,0.155555556,0.7,0.084285714,0.027142857,0.311111111,0.111428571
0.2,0.155555556,0.75,0.078666667,0.025333333,0.311111111,0.104
0.2,0.155555556,0.8,0.07375,0.02375,0.311111111,0.0975
0.2,0.155555556,0.85,0.069411765,0.022352941,0.311111111,0.091764706
0.2,0.155555556,0.9,0.09,0.021111111,0.311111111,0.111111111
0.2,0.155555556,0.95,0.137894737,0.02,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.155555556,0.05,0.3,0.02,0.311111111,0.32
0.2,0.155555556,0.1,0.26,0.01,0.311111111,0.27
0.2,0.155555556,0.15,0.22,0.013333333,0.311111111,0.233333333
0.2,0.155555556,0.2,0.23,0.02,0.311111111,0.25
0.2,0.155555556,0.25,0.212,0.032,0.311111111,0.244
0.2,0.155555556,0.3,0.196666667,0.036666667,0.311111111,0.233333333
0.2,0.155555556,0.35,0.188571429,0.045714286,0.311111111,0.234285714
0.2,0.155555556,0.4,0.165,0.04,0.311111111,0.205
0.2,0.155555556,0.45,0.146666667,0.035555556,0.311111111,0.182222222
0.2,0.155555556,0.5,0.132,0.032,0.311111111,0.164
0.2,0.155555556,0.55,0.12,0.029090909,0.311111111,0.149090909
0.2,0.155555556,0.6,0.11,0.026666667,0.311111111,0.136666667
0.2,0.155555556,0.65,0.101538462,0.024615385,0.311111111,0.126153846
0.2,0.155555556,0.7,0.094285714,0.022857143,0.311111111,0.117142857
0.2,0.155555556,0.75,0.088,0.021333333,0.311111111,0.109333333
0.2,0.155555556,0.8,0.0825,0.02,0.311111111,0.1025
0.2,0.155555556,0.85,0.077647059,0.018823529,0.311111111,0.096470588
0.2,0.155555556,0.9,0.093333333,0.017777778,0.311111111,0.111111111
0.2,0.155555556,0.95,0.141052632,0.016842105,0.311111111,0.157894737
0.2,0.155555556,1,0.156,0.044,0.311111111,0.2
0.2,0.177777778,0.05,0.32,0,0.355555556,0.32
0.2,0.177777778,0.1,0.31,0.01,0.355555556,0.32
0.2,0.177777778,0.15,0.3,0.006666667,0.355555556,0.306666667
0.2,0.177777778,0.2,0.26,0.01,0.355555556,0.27
0.2,0.177777778,0.25,0.232,0.008,0.355555556,0.24
0.2,0.177777778,0.3,0.23,0.01,0.355555556,0.24
0.2,0.177777778,0.35,0.208571429,0.017142857,0.355555556,0.225714286
0.2,0.177777778,0.4,0.19,0.015,0.355555556,0.205
0.2,0.177777778,0.45,0.168888889,0.013333333,0.355555556,0.182222222
0.2,0.177777778,0.5,0.152,0.012,0.355555556,0.164
0.2,0.177777778,0.55,0.138181818,0.010909091,0.355555556,0.149090909
0.2,0.177777778,0.6,0.126666667,0.01,0.355555556,0.136666667
0.2,0.177777778,0.65,0.116923077,0.009230769,0.355555556,0.126153846
0.2,0.177777778,0.7,0.108571429,0.008571429,0.355555556,0.117142857
0.2,0.177777778,0.75,0.101333333,0.008,0.355555556,0.109333333
0.2,0.177777778,0.8,0.095,0.0075,0.355555556,0.1025
0.2,0.177777778,0.85,0.089411765,0.007058824,0.355555556,0.096470588
0.2,0.177777778,0.9,0.104444444,0.006666667,0.355555556,0.111111111
0.2,0.177777778,0.95,0.151578947,0.006315789,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.32,0.1,0.355555556,0.42
0.2,0.177777778,0.1,0.28,0.05,0.355555556,0.33
0.2,0.177777778,0.15,0.22,0.033333333,0.355555556,0.253333333
0.2,0.177777778,0.2,0.235,0.025,0.355555556,0.26
0.2,0.177777778,0.25,0.224,0.02,0.355555556,0.244
0.2,0.177777778,0.3,0.23,0.02,0.355555556,0.25
0.2,0.177777778,0.35,0.217142857,0.02,0.355555556,0.237142857
0.2,0.177777778,0.4,0.195,0.0175,0.355555556,0.2125
0.2,0.177777778,0.45,0.173333333,0.015555556,0.355555556,0.188888889
0.2,0.177777778,0.5,0.156,0.014,0.355555556,0.17
0.2,0.177777778,0.55,0.141818182,0.012727273,0.355555556,0.154545455
0.2,0.177777778,0.6,0.13,0.011666667,0.355555556,0.141666667
0.2,0.177777778,0.65,0.12,0.010769231,0.355555556,0.130769231
0.2,0.177777778,0.7,0.111428571,0.01,0.355555556,0.121428571
0.2,0.177777778,0.75,0.104,0.009333333,0.355555556,0.113333333
0.2,0.177777778,0.8,0.0975,0.00875,0.355555556,0.10625
0.2,0.177777778,0.85,0.091764706,0.008235294,0.355555556,0.1
0.2,0.177777778,0.9,0.103333333,0.007777778,0.355555556,0.111111111
0.2,0.177777778,0.95,0.150526316,0.007368421,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.24,0,0.355555556,0.24
0.2,0.177777778,0.1,0.26,0,0.355555556,0.26
0.2,0.177777778,0.15,0.26,0.006666667,0.355555556,0.266666667
0.2,0.177777778,0.2,0.215,0.005,0.355555556,0.22
0.2,0.177777778,0.25,0.204,0.012,0.355555556,0.216
0.2,0.177777778,0.3,0.203333333,0.016666667,0.355555556,0.22
0.2,0.177777778,0.35,0.202857143,0.014285714,0.355555556,0.217142857
0.2,0.177777778,0.4,0.18,0.0125,0.355555556,0.1925
0.2,0.177777778,0.45,0.16,0.011111111,0.355555556,0.171111111
0.2,0.177777778,0.5,0.144,0.01,0.355555556,0.154
0.2,0.177777778,0.55,0.130909091,0.009090909,0.355555556,0.14
0.2,0.177777778,0.6,0.12,0.008333333,0.355555556,0.128333333
0.2,0.177777778,0.65,0.110769231,0.007692308,0.355555556,0.118461538
0.2,0.177777778,0.7,0.102857143,0.007142857,0.355555556,0.11
0.2,0.177777778,0.75,0.096,0.006666667,0.355555556,0.102666667
0.2,0.177777778,0.8,0.09,0.00625,0.355555556,0.09625
0.2,0.177777778,0.85,0.084705882,0.005882353,0.355555556,0.090588235
0.2,0.177777778,0.9,0.105555556,0.005555556,0.355555556,0.111111111
0.2,0.177777778,0.95,0.152631579,0.005263158,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.46,0,0.355555556,0.46
0.2,0.177777778,0.1,0.32,0.01,0.355555556,0.33
0.2,0.177777778,0.15,0.253333333,0.013333333,0.355555556,0.266666667
0.2,0.177777778,0.2,0.235,0.015,0.355555556,0.25
0.2,0.177777778,0.25,0.208,0.012,0.355555556,0.22
0.2,0.177777778,0.3,0.2,0.016666667,0.355555556,0.216666667
0.2,0.177777778,0.35,0.191428571,0.014285714,0.355555556,0.205714286
0.2,0.177777778,0.4,0.1675,0.0125,0.355555556,0.18
0.2,0.177777778,0.45,0.148888889,0.011111111,0.355555556,0.16
0.2,0.177777778,0.5,0.134,0.01,0.355555556,0.144
0.2,0.177777778,0.55,0.121818182,0.009090909,0.355555556,0.130909091
0.2,0.177777778,0.6,0.111666667,0.008333333,0.355555556,0.12
0.2,0.177777778,0.65,0.103076923,0.007692308,0.355555556,0.110769231
0.2,0.177777778,0.7,0.095714286,0.007142857,0.355555556,0.102857143
0.2,0.177777778,0.75,0.089333333,0.006666667,0.355555556,0.096
0.2,0.177777778,0.8,0.08375,0.00625,0.355555556,0.09
0.2,0.177777778,0.85,0.078823529,0.005882353,0.355555556,0.084705882
0.2,0.177777778,0.9,0.105555556,0.005555556,0.355555556,0.111111111
0.2,0.177777778,0.95,0.152631579,0.005263158,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.26,0.08,0.355555556,0.34
0.2,0.177777778,0.1,0.23,0.06,0.355555556,0.29
0.2,0.177777778,0.15,0.193333333,0.04,0.355555556,0.233333333
0.2,0.177777778,0.2,0.215,0.03,0.355555556,0.245
0.2,0.177777778,0.25,0.2,0.028,0.355555556,0.228
0.2,0.177777778,0.3,0.203333333,0.026666667,0.355555556,0.23
0.2,0.177777778,0.35,0.188571429,0.022857143,0.355555556,0.211428571
0.2,0.177777778,0.4,0.1675,0.02,0.355555556,0.1875
0.2,0.177777778,0.45,0.148888889,0.017777778,0.355555556,0.166666667
0.2,0.177777778,0.5,0.134,0.016,0.355555556,0.15
0.2,0.177777778,0.55,0.121818182,0.014545455,0.355555556,0.136363636
0.2,0.177777778,0.6,0.111666667,0.013333333,0.355555556,0.125
0.2,0.177777778,0.65,0.103076923,0.012307692,0.355555556,0.115384615
0.2,0.177777778,0.7,0.095714286,0.011428571,0.355555556,0.107142857
0.2,0.177777778,0.75,0.089333333,0.010666667,0.355555556,0.1
0.2,0.177777778,0.8,0.08375,0.01,0.355555556,0.09375
0.2,0.177777778,0.85,0.078823529,0.009411765,0.355555556,0.088235294
0.2,0.177777778,0.9,0.102222222,0.008888889,0.355555556,0.111111111
0.2,0.177777778,0.95,0.149473684,0.008421053,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.28,0,0.355555556,0.28
0.2,0.177777778,0.1,0.26,0,0.355555556,0.26
0.2,0.177777778,0.15,0.206666667,0,0.355555556,0.206666667
0.2,0.177777778,0.2,0.195,0.005,0.355555556,0.2
0.2,0.177777778,0.25,0.188,0.008,0.355555556,0.196
0.2,0.177777778,0.3,0.196666667,0.006666667,0.355555556,0.203333333
0.2,0.177777778,0.35,0.194285714,0.014285714,0.355555556,0.208571429
0.2,0.177777778,0.4,0.175,0.0125,0.355555556,0.1875
0.2,0.177777778,0.45,0.155555556,0.011111111,0.355555556,0.166666667
0.2,0.177777778,0.5,0.14,0.01,0.355555556,0.15
0.2,0.177777778,0.55,0.127272727,0.009090909,0.355555556,0.136363636
0.2,0.177777778,0.6,0.116666667,0.008333333,0.355555556,0.125
0.2,0.177777778,0.65,0.107692308,0.007692308,0.355555556,0.115384615
0.2,0.177777778,0.7,0.1,0.007142857,0.355555556,0.107142857
0.2,0.177777778,0.75,0.093333333,0.006666667,0.355555556,0.1
0.2,0.177777778,0.8,0.0875,0.00625,0.355555556,0.09375
0.2,0.177777778,0.85,0.082352941,0.005882353,0.355555556,0.088235294
0.2,0.177777778,0.9,0.105555556,0.005555556,0.355555556,0.111111111
0.2,0.177777778,0.95,0.152631579,0.005263158,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.34,0,0.355555556,0.34
0.2,0.177777778,0.1,0.29,0,0.355555556,0.29
0.2,0.177777778,0.15,0.246666667,0.006666667,0.355555556,0.253333333
0.2,0.177777778,0.2,0.245,0.01,0.355555556,0.255
0.2,0.177777778,0.25,0.224,0.008,0.355555556,0.232
0.2,0.177777778,0.3,0.21,0.01,0.355555556,0.22
0.2,0.177777778,0.35,0.205714286,0.008571429,0.355555556,0.214285714
0.2,0.177777778,0.4,0.18,0.01,0.355555556,0.19
0.2,0.177777778,0.45,0.16,0.008888889,0.355555556,0.168888889
0.2,0.177777778,0.5,0.144,0.008,0.355555556,0.152
0.2,0.177777778,0.55,0.130909091,0.007272727,0.355555556,0.138181818
0.2,0.177777778,0.6,0.12,0.006666667,0.355555556,0.126666667
0.2,0.177777778,0.65,0.110769231,0.006153846,0.355555556,0.116923077
0.2,0.177777778,0.7,0.102857143,0.005714286,0.355555556,0.108571429
0.2,0.177777778,0.75,0.096,0.005333333,0.355555556,0.101333333
0.2,0.177777778,0.8,0.09,0.005,0.355555556,0.095
0.2,0.177777778,0.85,0.084705882,0.004705882,0.355555556,0.089411765
0.2,0.177777778,0.9,0.106666667,0.004444444,0.355555556,0.111111111
0.2,0.177777778,0.95,0.153684211,0.004210526,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.38,0.04,0.355555556,0.42
0.2,0.177777778,0.1,0.36,0.04,0.355555556,0.4
0.2,0.177777778,0.15,0.293333333,0.026666667,0.355555556,0.32
0.2,0.177777778,0.2,0.25,0.02,0.355555556,0.27
0.2,0.177777778,0.25,0.244,0.02,0.355555556,0.264
0.2,0.177777778,0.3,0.23,0.016666667,0.355555556,0.246666667
0.2,0.177777778,0.35,0.231428571,0.02,0.355555556,0.251428571
0.2,0.177777778,0.4,0.2075,0.0175,0.355555556,0.225
0.2,0.177777778,0.45,0.184444444,0.015555556,0.355555556,0.2
0.2,0.177777778,0.5,0.166,0.014,0.355555556,0.18
0.2,0.177777778,0.55,0.150909091,0.012727273,0.355555556,0.163636364
0.2,0.177777778,0.6,0.138333333,0.011666667,0.355555556,0.15
0.2,0.177777778,0.65,0.127692308,0.010769231,0.355555556,0.138461538
0.2,0.177777778,0.7,0.118571429,0.01,0.355555556,0.128571429
0.2,0.177777778,0.75,0.110666667,0.009333333,0.355555556,0.12
0.2,0.177777778,0.8,0.10375,0.00875,0.355555556,0.1125
0.2,0.177777778,0.85,0.097647059,0.008235294,0.355555556,0.105882353
0.2,0.177777778,0.9,0.103333333,0.007777778,0.355555556,0.111111111
0.2,0.177777778,0.95,0.150526316,0.007368421,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.32,0,0.355555556,0.32
0.2,0.177777778,0.1,0.22,0.01,0.355555556,0.23
0.2,0.177777778,0.15,0.233333333,0.006666667,0.355555556,0.24
0.2,0.177777778,0.2,0.23,0.015,0.355555556,0.245
0.2,0.177777778,0.25,0.24,0.016,0.355555556,0.256
0.2,0.177777778,0.3,0.233333333,0.016666667,0.355555556,0.25
0.2,0.177777778,0.35,0.217142857,0.014285714,0.355555556,0.231428571
0.2,0.177777778,0.4,0.1925,0.0125,0.355555556,0.205
0.2,0.177777778,0.45,0.171111111,0.011111111,0.355555556,0.182222222
0.2,0.177777778,0.5,0.154,0.01,0.355555556,0.164
0.2,0.177777778,0.55,0.14,0.009090909,0.355555556,0.149090909
0.2,0.177777778,0.6,0.128333333,0.008333333,0.355555556,0.136666667
0.2,0.177777778,0.65,0.118461538,0.007692308,0.355555556,0.126153846
0.2,0.177777778,0.7,0.11,0.007142857,0.355555556,0.117142857
0.2,0.177777778,0.75,0.102666667,0.006666667,0.355555556,0.109333333
0.2,0.177777778,0.8,0.09625,0.00625,0.355555556,0.1025
0.2,0.177777778,0.85,0.090588235,0.005882353,0.355555556,0.096470588
0.2,0.177777778,0.9,0.105555556,0.005555556,0.355555556,0.111111111
0.2,0.177777778,0.95,0.152631579,0.005263158,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.177777778,0.05,0.32,0,0.355555556,0.32
0.2,0.177777778,0.1,0.28,0,0.355555556,0.28
0.2,0.177777778,0.15,0.273333333,0.02,0.355555556,0.293333333
0.2,0.177777778,0.2,0.25,0.015,0.355555556,0.265
0.2,0.177777778,0.25,0.256,0.02,0.355555556,0.276
0.2,0.177777778,0.3,0.233333333,0.023333333,0.355555556,0.256666667
0.2,0.177777778,0.35,0.217142857,0.022857143,0.355555556,0.24
0.2,0.177777778,0.4,0.19,0.02,0.355555556,0.21
0.2,0.177777778,0.45,0.168888889,0.017777778,0.355555556,0.186666667
0.2,0.177777778,0.5,0.152,0.016,0.355555556,0.168
0.2,0.177777778,0.55,0.138181818,0.014545455,0.355555556,0.152727273
0.2,0.177777778,0.6,0.126666667,0.013333333,0.355555556,0.14
0.2,0.177777778,0.65,0.116923077,0.012307692,0.355555556,0.129230769
0.2,0.177777778,0.7,0.108571429,0.011428571,0.355555556,0.12
0.2,0.177777778,0.75,0.101333333,0.010666667,0.355555556,0.112
0.2,0.177777778,0.8,0.095,0.01,0.355555556,0.105
0.2,0.177777778,0.85,0.089411765,0.009411765,0.355555556,0.098823529
0.2,0.177777778,0.9,0.102222222,0.008888889,0.355555556,0.111111111
0.2,0.177777778,0.95,0.149473684,0.008421053,0.355555556,0.157894737
0.2,0.177777778,1,0.178,0.022,0.355555556,0.2
0.2,0.2,0.05,0.36,0,0.4,0.36
0.2,0.2,0.1,0.3,0,0.4,0.3
0.2,0.2,0.15,0.266666667,0,0.4,0.266666667
0.2,0.2,0.2,0.235,0,0.4,0.235
0.2,0.2,0.25,0.256,0,0.4,0.256
0.2,0.2,0.3,0.246666667,0,0.4,0.246666667
0.2,0.2,0.35,0.254285714,0,0.4,0.254285714
0.2,0.2,0.4,0.2225,0,0.4,0.2225
0.2,0.2,0.45,0.197777778,0,0.4,0.197777778
0.2,0.2,0.5,0.178,0,0.4,0.178
0.2,0.2,0.55,0.161818182,0,0.4,0.161818182
0.2,0.2,0.6,0.148333333,0,0.4,0.148333333
0.2,0.2,0.65,0.136923077,0,0.4,0.136923077
0.2,0.2,0.7,0.127142857,0,0.4,0.127142857
0.2,0.2,0.75,0.118666667,0,0.4,0.118666667
0.2,0.2,0.8,0.11125,0,0.4,0.11125
0.2,0.2,0.85,0.104705882,0,0.4,0.104705882
0.2,0.2,0.9,0.111111111,0,0.4,0.111111111
0.2,0.2,0.95,0.157894737,0,0.4,0.157894737
0.2,0.2,1,0.2,0,0.4,0.2
0.2,0.2,0.05,0.3,0,0.4,0.3
0.2,0.2,0.1,0.31,0,0.4,0.31
0.2,0.2,0.15,0.293333333,0,0.4,0.293333333
0.2,0.2,0.2,0.27,0,0.4,0.27
0.2,0.2,0.25,0.256,0,0.4,0.256
0.2,0.2,0.3,0.233333333,0,0.4,0.233333333
0.2,0.2,0.35,0.228571429,0,0.4,0.228571429
0.2,0.2,0.4,0.2,0,0.4,0.2
0.2,0.2,0.45,0.177777778,0,0.4,0.177777778
0.2,0.2,0.5,0.16,0,0.4,0.16
0.2,0.2,0.55,0.145454545,0,0.4,0.145454545
0.2,0.2,0.6,0.133333333,0,0.4,0.133333333
0.2,0.2,0.65,0.123076923,0,0.4,0.123076923
0.2,0.2,0.7,0.114285714,0,0.4,0.114285714
0.2,0.2,0.75,0.106666667,0,0.4,0.106666667
0.2,0.2,0.8,0.1,0,0.4,0.1
0.2,0.2,0.85,0.094117647,0,0.4,0.094117647
0.2,0.2,0.9,0.111111111,0,0.4,0.111111111
0.2,0.2,0.95,0.157894737,0,0.4,0.157894737
0.2,0.2,1,0.2,0,0.4,0.2
0.2,0.2,0.05,0.24,0,0.4,0.24
0.2,0.2,0.1,0.2,0,0.4,0.2
0.2,0.2,0.15,0.253333333,0,0.4,0.253333333
0.2,0.2,0.2,0.255,0,0.4,0.255
0.2,0.2,0.25,0.252,0,0.4,0.252
0.2,0.2,0.3,0.23,0,0.4,0.23
0.2,0.2,0.35,0.214285714,0,0.4,0.214285714
0.2,0.2,0.4,0.1875,0,0.4,0.1875
0.2,0.2,0.45,0.166666667,0,0.4,0.166666667
0.2,0.2,0.5,0.15,0,0.4,0.15
0.2,0.2,0.55,0.136363636,0,0.4,0.136363636
0.2,0.2,0.6,0.125,0,0.4,0.125
