prop_min,prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.1,0.3111111111111111,0.45,0.26666666666666666,0.11333333333333333
0.1,0.3111111111111111,0.5,0.24,0.102
0.1,0.3111111111111111,0.55,0.21818181818181817,0.09272727272727273
0.1,0.3111111111111111,0.6,0.2,0.085
0.1,0.3111111111111111,0.65,0.18461538461538463,0.07846153846153846
0.1,0.3111111111111111,0.7,0.17142857142857143,0.07285714285714286
0.1,0.3111111111111111,0.75,0.16,0.068
0.1,0.3111111111111111,0.8,0.2,0.06375
0.1,0.3111111111111111,0.85,0.24705882352941178,0.06
0.1,0.3111111111111111,0.9,0.28888888888888886,0.056666666666666664
0.1,0.3111111111111111,0.95,0.3263157894736842,0.05368421052631579
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.36,0.12
0.1,0.3111111111111111,0.1,0.31,0.15
0.1,0.3111111111111111,0.15,0.32,0.15333333333333332
0.1,0.3111111111111111,0.2,0.345,0.125
0.1,0.3111111111111111,0.25,0.312,0.136
0.1,0.3111111111111111,0.3,0.32666666666666666,0.12666666666666668
0.1,0.3111111111111111,0.35,0.3171428571428571,0.12
0.1,0.3111111111111111,0.4,0.315,0.11
0.1,0.3111111111111111,0.45,0.28,0.09777777777777778
0.1,0.3111111111111111,0.5,0.252,0.088
0.1,0.3111111111111111,0.55,0.2290909090909091,0.08
0.1,0.3111111111111111,0.6,0.21,0.07333333333333333
0.1,0.3111111111111111,0.65,0.19384615384615383,0.06769230769230769
0.1,0.3111111111111111,0.7,0.18,0.06285714285714286
0.1,0.3111111111111111,0.75,0.168,0.058666666666666666
0.1,0.3111111111111111,0.8,0.20875,0.055
0.1,0.3111111111111111,0.85,0.25529411764705884,0.05176470588235294
0.1,0.3111111111111111,0.9,0.2966666666666667,0.04888888888888889
0.1,0.3111111111111111,0.95,0.3273684210526316,0.05263157894736842
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.16,0.18
0.1,0.3111111111111111,0.1,0.24,0.14
0.1,0.3111111111111111,0.15,0.23333333333333334,0.14666666666666667
0.1,0.3111111111111111,0.2,0.275,0.125
0.1,0.3111111111111111,0.25,0.284,0.12
0.1,0.3111111111111111,0.3,0.30666666666666664,0.12333333333333334
0.1,0.3111111111111111,0.35,0.3057142857142857,0.12
0.1,0.3111111111111111,0.4,0.2675,0.105
0.1,0.3111111111111111,0.45,0.23777777777777778,0.09333333333333334
0.1,0.3111111111111111,0.5,0.214,0.084
0.1,0.3111111111111111,0.55,0.19454545454545455,0.07636363636363637
0.1,0.3111111111111111,0.6,0.17833333333333334,0.07
0.1,0.3111111111111111,0.65,0.1646153846153846,0.06461538461538462
0.1,0.3111111111111111,0.7,0.15285714285714286,0.06
0.1,0.3111111111111111,0.75,0.15866666666666668,0.056
0.1,0.3111111111111111,0.8,0.21125,0.0525
0.1,0.3111111111111111,0.85,0.2576470588235294,0.04941176470588235
0.1,0.3111111111111111,0.9,0.29888888888888887,0.04666666666666667
0.1,0.3111111111111111,0.95,0.3273684210526316,0.05263157894736842
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.3,0.2
0.1,0.3111111111111111,0.1,0.36,0.19
0.1,0.3111111111111111,0.15,0.3333333333333333,0.19333333333333333
0.1,0.3111111111111111,0.2,0.32,0.17
0.1,0.3111111111111111,0.25,0.332,0.144
0.1,0.3111111111111111,0.3,0.31333333333333335,0.13
0.1,0.3111111111111111,0.35,0.32571428571428573,0.11714285714285715
0.1,0.3111111111111111,0.4,0.285,0.1025
0.1,0.3111111111111111,0.45,0.25333333333333335,0.09111111111111111
0.1,0.3111111111111111,0.5,0.228,0.082
0.1,0.3111111111111111,0.55,0.20727272727272728,0.07454545454545454
0.1,0.3111111111111111,0.6,0.19,0.06833333333333333
0.1,0.3111111111111111,0.65,0.1753846153846154,0.06307692307692307
0.1,0.3111111111111111,0.7,0.16285714285714287,0.05857142857142857
0.1,0.3111111111111111,0.75,0.16,0.05466666666666667
0.1,0.3111111111111111,0.8,0.2125,0.05125
0.1,0.3111111111111111,0.85,0.25882352941176473,0.04823529411764706
0.1,0.3111111111111111,0.9,0.3,0.04555555555555556
0.1,0.3111111111111111,0.95,0.3273684210526316,0.05263157894736842
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.28,0.28
0.1,0.3111111111111111,0.1,0.33,0.21
0.1,0.3111111111111111,0.15,0.32666666666666666,0.2
0.1,0.3111111111111111,0.2,0.325,0.19
0.1,0.3111111111111111,0.25,0.312,0.184
0.1,0.3111111111111111,0.3,0.30666666666666664,0.16333333333333333
0.1,0.3111111111111111,0.35,0.30857142857142855,0.1457142857142857
0.1,0.3111111111111111,0.4,0.275,0.1275
0.1,0.3111111111111111,0.45,0.24444444444444444,0.11333333333333333
0.1,0.3111111111111111,0.5,0.22,0.102
0.1,0.3111111111111111,0.55,0.2,0.09272727272727273
0.1,0.3111111111111111,0.6,0.18333333333333332,0.085
0.1,0.3111111111111111,0.65,0.16923076923076924,0.07846153846153846
0.1,0.3111111111111111,0.7,0.15714285714285714,0.07285714285714286
0.1,0.3111111111111111,0.75,0.14666666666666667,0.068
0.1,0.3111111111111111,0.8,0.2,0.06375
0.1,0.3111111111111111,0.85,0.24705882352941178,0.06
0.1,0.3111111111111111,0.9,0.28888888888888886,0.056666666666666664
0.1,0.3111111111111111,0.95,0.3263157894736842,0.05368421052631579
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.3,0.14
0.1,0.3111111111111111,0.1,0.26,0.15
0.1,0.3111111111111111,0.15,0.28,0.13333333333333333
0.1,0.3111111111111111,0.2,0.28,0.12
0.1,0.3111111111111111,0.25,0.276,0.124
0.1,0.3111111111111111,0.3,0.27666666666666667,0.12333333333333334
0.1,0.3111111111111111,0.35,0.2857142857142857,0.12285714285714286
0.1,0.3111111111111111,0.4,0.25,0.1075
0.1,0.3111111111111111,0.45,0.2222222222222222,0.09555555555555556
0.1,0.3111111111111111,0.5,0.2,0.086
0.1,0.3111111111111111,0.55,0.18181818181818182,0.07818181818181819
0.1,0.3111111111111111,0.6,0.16666666666666666,0.07166666666666667
0.1,0.3111111111111111,0.65,0.15384615384615385,0.06615384615384616
0.1,0.3111111111111111,0.7,0.14285714285714285,0.06142857142857143
0.1,0.3111111111111111,0.75,0.15733333333333333,0.05733333333333333
0.1,0.3111111111111111,0.8,0.21,0.05375
0.1,0.3111111111111111,0.85,0.2564705882352941,0.05058823529411765
0.1,0.3111111111111111,0.9,0.29777777777777775,0.04777777777777778
0.1,0.3111111111111111,0.95,0.3273684210526316,0.05263157894736842
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.3111111111111111,0.05,0.32,0.24
0.1,0.3111111111111111,0.1,0.28,0.23
0.1,0.3111111111111111,0.15,0.29333333333333333,0.18
0.1,0.3111111111111111,0.2,0.315,0.165
0.1,0.3111111111111111,0.25,0.288,0.156
0.1,0.3111111111111111,0.3,0.3,0.14666666666666667
0.1,0.3111111111111111,0.35,0.2914285714285714,0.13428571428571429
0.1,0.3111111111111111,0.4,0.255,0.1175
0.1,0.3111111111111111,0.45,0.22666666666666666,0.10444444444444445
0.1,0.3111111111111111,0.5,0.204,0.094
0.1,0.3111111111111111,0.55,0.18545454545454546,0.08545454545454545
0.1,0.3111111111111111,0.6,0.17,0.07833333333333334
0.1,0.3111111111111111,0.65,0.15692307692307692,0.07230769230769231
0.1,0.3111111111111111,0.7,0.1457142857142857,0.06714285714285714
0.1,0.3111111111111111,0.75,0.152,0.06266666666666666
0.1,0.3111111111111111,0.8,0.205,0.05875
0.1,0.3111111111111111,0.85,0.25176470588235295,0.05529411764705883
0.1,0.3111111111111111,0.9,0.29333333333333333,0.052222222222222225
0.1,0.3111111111111111,0.95,0.3273684210526316,0.05263157894736842
0.1,0.3111111111111111,1.0,0.311,0.1
0.1,0.35555555555555557,0.05,0.28,0.16
0.1,0.35555555555555557,0.1,0.28,0.16
0.1,0.35555555555555557,0.15,0.32666666666666666,0.15333333333333332
0.1,0.35555555555555557,0.2,0.315,0.14
0.1,0.35555555555555557,0.25,0.34,0.124
0.1,0.35555555555555557,0.3,0.33,0.14
0.1,0.35555555555555557,0.35,0.32,0.12285714285714286
0.1,0.35555555555555557,0.4,0.28,0.1075
0.1,0.35555555555555557,0.45,0.24888888888888888,0.09555555555555556
0.1,0.35555555555555557,0.5,0.224,0.086
0.1,0.35555555555555557,0.55,0.20363636363636364,0.07818181818181819
0.1,0.35555555555555557,0.6,0.18666666666666668,0.07166666666666667
0.1,0.35555555555555557,0.65,0.1723076923076923,0.06615384615384616
0.1,0.35555555555555557,0.7,0.16142857142857142,0.06142857142857143
0.1,0.35555555555555557,0.75,0.21733333333333332,0.05733333333333333
0.1,0.35555555555555557,0.8,0.26625,0.05375
0.1,0.35555555555555557,0.85,0.30941176470588233,0.05058823529411765
0.1,0.35555555555555557,0.9,0.3477777777777778,0.04777777777777778
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.3,0.2
0.1,0.35555555555555557,0.1,0.32,0.16
0.1,0.35555555555555557,0.15,0.32,0.13333333333333333
0.1,0.35555555555555557,0.2,0.335,0.145
0.1,0.35555555555555557,0.25,0.332,0.14
0.1,0.35555555555555557,0.3,0.34,0.13
0.1,0.35555555555555557,0.35,0.33714285714285713,0.12285714285714286
0.1,0.35555555555555557,0.4,0.3075,0.1125
0.1,0.35555555555555557,0.45,0.2733333333333333,0.1
0.1,0.35555555555555557,0.5,0.246,0.09
0.1,0.35555555555555557,0.55,0.22363636363636363,0.08181818181818182
0.1,0.35555555555555557,0.6,0.205,0.075
0.1,0.35555555555555557,0.65,0.18923076923076923,0.06923076923076923
0.1,0.35555555555555557,0.7,0.1757142857142857,0.06428571428571428
0.1,0.35555555555555557,0.75,0.21466666666666667,0.06
0.1,0.35555555555555557,0.8,0.26375,0.05625
0.1,0.35555555555555557,0.85,0.3070588235294118,0.052941176470588235
0.1,0.35555555555555557,0.9,0.34555555555555556,0.05
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.38,0.08
0.1,0.35555555555555557,0.1,0.37,0.11
0.1,0.35555555555555557,0.15,0.3466666666666667,0.12
0.1,0.35555555555555557,0.2,0.325,0.135
0.1,0.35555555555555557,0.25,0.324,0.14
0.1,0.35555555555555557,0.3,0.3233333333333333,0.13
0.1,0.35555555555555557,0.35,0.32,0.12285714285714286
0.1,0.35555555555555557,0.4,0.3275,0.11
0.1,0.35555555555555557,0.45,0.2911111111111111,0.09777777777777778
0.1,0.35555555555555557,0.5,0.262,0.088
0.1,0.35555555555555557,0.55,0.2381818181818182,0.08
0.1,0.35555555555555557,0.6,0.21833333333333332,0.07333333333333333
0.1,0.35555555555555557,0.65,0.20153846153846153,0.06769230769230769
0.1,0.35555555555555557,0.7,0.18714285714285714,0.06285714285714286
0.1,0.35555555555555557,0.75,0.216,0.058666666666666666
0.1,0.35555555555555557,0.8,0.265,0.055
0.1,0.35555555555555557,0.85,0.30823529411764705,0.05176470588235294
0.1,0.35555555555555557,0.9,0.3466666666666667,0.04888888888888889
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.4,0.26
0.1,0.35555555555555557,0.1,0.37,0.23
0.1,0.35555555555555557,0.15,0.35333333333333333,0.19333333333333333
0.1,0.35555555555555557,0.2,0.325,0.165
0.1,0.35555555555555557,0.25,0.332,0.148
0.1,0.35555555555555557,0.3,0.32666666666666666,0.13333333333333333
0.1,0.35555555555555557,0.35,0.32857142857142857,0.13142857142857142
0.1,0.35555555555555557,0.4,0.2875,0.115
0.1,0.35555555555555557,0.45,0.25555555555555554,0.10222222222222223
0.1,0.35555555555555557,0.5,0.23,0.092
0.1,0.35555555555555557,0.55,0.20909090909090908,0.08363636363636363
0.1,0.35555555555555557,0.6,0.19166666666666668,0.07666666666666666
0.1,0.35555555555555557,0.65,0.17692307692307693,0.07076923076923076
0.1,0.35555555555555557,0.7,0.16428571428571428,0.06571428571428571
0.1,0.35555555555555557,0.75,0.21333333333333335,0.06133333333333333
0.1,0.35555555555555557,0.8,0.2625,0.0575
0.1,0.35555555555555557,0.85,0.3058823529411765,0.05411764705882353
0.1,0.35555555555555557,0.9,0.34444444444444444,0.051111111111111114
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.34,0.2
0.1,0.35555555555555557,0.1,0.36,0.15
0.1,0.35555555555555557,0.15,0.34,0.15333333333333332
0.1,0.35555555555555557,0.2,0.335,0.155
0.1,0.35555555555555557,0.25,0.336,0.148
0.1,0.35555555555555557,0.3,0.36666666666666664,0.12666666666666668
0.1,0.35555555555555557,0.35,0.36857142857142855,0.12285714285714286
0.1,0.35555555555555557,0.4,0.3375,0.11
0.1,0.35555555555555557,0.45,0.3,0.09777777777777778
0.1,0.35555555555555557,0.5,0.27,0.088
0.1,0.35555555555555557,0.55,0.24545454545454545,0.08
0.1,0.35555555555555557,0.6,0.225,0.07333333333333333
0.1,0.35555555555555557,0.65,0.2076923076923077,0.06769230769230769
0.1,0.35555555555555557,0.7,0.19285714285714287,0.06285714285714286
0.1,0.35555555555555557,0.75,0.216,0.058666666666666666
0.1,0.35555555555555557,0.8,0.265,0.055
0.1,0.35555555555555557,0.85,0.30823529411764705,0.05176470588235294
0.1,0.35555555555555557,0.9,0.3466666666666667,0.04888888888888889
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.18,0.18
0.1,0.35555555555555557,0.1,0.27,0.14
0.1,0.35555555555555557,0.15,0.2733333333333333,0.13333333333333333
0.1,0.35555555555555557,0.2,0.295,0.12
0.1,0.35555555555555557,0.25,0.332,0.116
0.1,0.35555555555555557,0.3,0.32,0.12333333333333334
0.1,0.35555555555555557,0.35,0.33714285714285713,0.12285714285714286
0.1,0.35555555555555557,0.4,0.295,0.1075
0.1,0.35555555555555557,0.45,0.26222222222222225,0.09555555555555556
0.1,0.35555555555555557,0.5,0.236,0.086
0.1,0.35555555555555557,0.55,0.21454545454545454,0.07818181818181819
0.1,0.35555555555555557,0.6,0.19666666666666666,0.07166666666666667
0.1,0.35555555555555557,0.65,0.18153846153846154,0.06615384615384616
0.1,0.35555555555555557,0.7,0.16857142857142857,0.06142857142857143
0.1,0.35555555555555557,0.75,0.21733333333333332,0.05733333333333333
0.1,0.35555555555555557,0.8,0.26625,0.05375
0.1,0.35555555555555557,0.85,0.30941176470588233,0.05058823529411765
0.1,0.35555555555555557,0.9,0.3477777777777778,0.04777777777777778
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.4,0.22
0.1,0.35555555555555557,0.1,0.33,0.18
0.1,0.35555555555555557,0.15,0.34,0.17333333333333334
0.1,0.35555555555555557,0.2,0.355,0.16
0.1,0.35555555555555557,0.25,0.364,0.144
0.1,0.35555555555555557,0.3,0.36666666666666664,0.13
0.1,0.35555555555555557,0.35,0.35428571428571426,0.12571428571428572
0.1,0.35555555555555557,0.4,0.335,0.11
0.1,0.35555555555555557,0.45,0.29777777777777775,0.09777777777777778
0.1,0.35555555555555557,0.5,0.268,0.088
0.1,0.35555555555555557,0.55,0.24363636363636362,0.08
0.1,0.35555555555555557,0.6,0.22333333333333333,0.07333333333333333
0.1,0.35555555555555557,0.65,0.20615384615384616,0.06769230769230769
0.1,0.35555555555555557,0.7,0.19142857142857142,0.06285714285714286
0.1,0.35555555555555557,0.75,0.216,0.058666666666666666
0.1,0.35555555555555557,0.8,0.265,0.055
0.1,0.35555555555555557,0.85,0.30823529411764705,0.05176470588235294
0.1,0.35555555555555557,0.9,0.3466666666666667,0.04888888888888889
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.26,0.26
0.1,0.35555555555555557,0.1,0.34,0.2
0.1,0.35555555555555557,0.15,0.38666666666666666,0.18
0.1,0.35555555555555557,0.2,0.39,0.17
0.1,0.35555555555555557,0.25,0.348,0.144
0.1,0.35555555555555557,0.3,0.33,0.14666666666666667
0.1,0.35555555555555557,0.35,0.33714285714285713,0.13714285714285715
0.1,0.35555555555555557,0.4,0.3125,0.1225
0.1,0.35555555555555557,0.45,0.2777777777777778,0.10888888888888888
0.1,0.35555555555555557,0.5,0.25,0.098
0.1,0.35555555555555557,0.55,0.22727272727272727,0.0890909090909091
0.1,0.35555555555555557,0.6,0.20833333333333334,0.08166666666666667
0.1,0.35555555555555557,0.65,0.19230769230769232,0.07538461538461538
0.1,0.35555555555555557,0.7,0.17857142857142858,0.07
0.1,0.35555555555555557,0.75,0.20933333333333334,0.06533333333333333
0.1,0.35555555555555557,0.8,0.25875,0.06125
0.1,0.35555555555555557,0.85,0.3023529411764706,0.05764705882352941
0.1,0.35555555555555557,0.9,0.3411111111111111,0.05444444444444444
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.26,0.16
0.1,0.35555555555555557,0.1,0.34,0.16
0.1,0.35555555555555557,0.15,0.34,0.12
0.1,0.35555555555555557,0.2,0.365,0.125
0.1,0.35555555555555557,0.25,0.36,0.124
0.1,0.35555555555555557,0.3,0.33,0.13
0.1,0.35555555555555557,0.35,0.34285714285714286,0.12285714285714286
0.1,0.35555555555555557,0.4,0.3,0.11
0.1,0.35555555555555557,0.45,0.26666666666666666,0.09777777777777778
0.1,0.35555555555555557,0.5,0.24,0.088
0.1,0.35555555555555557,0.55,0.21818181818181817,0.08
0.1,0.35555555555555557,0.6,0.2,0.07333333333333333
0.1,0.35555555555555557,0.65,0.18461538461538463,0.06769230769230769
0.1,0.35555555555555557,0.7,0.17142857142857143,0.06285714285714286
0.1,0.35555555555555557,0.75,0.216,0.058666666666666666
0.1,0.35555555555555557,0.8,0.265,0.055
0.1,0.35555555555555557,0.85,0.30823529411764705,0.05176470588235294
0.1,0.35555555555555557,0.9,0.3466666666666667,0.04888888888888889
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.35555555555555557,0.05,0.28,0.22
0.1,0.35555555555555557,0.1,0.36,0.19
0.1,0.35555555555555557,0.15,0.3333333333333333,0.2
0.1,0.35555555555555557,0.2,0.32,0.18
0.1,0.35555555555555557,0.25,0.328,0.164
0.1,0.35555555555555557,0.3,0.33666666666666667,0.15333333333333332
0.1,0.35555555555555557,0.35,0.3342857142857143,0.14285714285714285
0.1,0.35555555555555557,0.4,0.295,0.125
0.1,0.35555555555555557,0.45,0.26222222222222225,0.1111111111111111
0.1,0.35555555555555557,0.5,0.236,0.1
0.1,0.35555555555555557,0.55,0.21454545454545454,0.09090909090909091
0.1,0.35555555555555557,0.6,0.19666666666666666,0.08333333333333333
0.1,0.35555555555555557,0.65,0.18153846153846154,0.07692307692307693
0.1,0.35555555555555557,0.7,0.16857142857142857,0.07142857142857142
0.1,0.35555555555555557,0.75,0.208,0.06666666666666667
0.1,0.35555555555555557,0.8,0.2575,0.0625
0.1,0.35555555555555557,0.85,0.30117647058823527,0.058823529411764705
0.1,0.35555555555555557,0.9,0.34,0.05555555555555555
0.1,0.35555555555555557,0.95,0.37473684210526315,0.05263157894736842
0.1,0.35555555555555557,1.0,0.356,0.1
0.1,0.4,0.05,0.3,0.2
0.1,0.4,0.1,0.34,0.17
0.1,0.4,0.15,0.36666666666666664,0.18666666666666668
0.1,0.4,0.2,0.39,0.15
0.1,0.4,0.25,0.372,0.128
0.1,0.4,0.3,0.38333333333333336,0.12
0.1,0.4,0.35,0.42,0.12285714285714286
0.1,0.4,0.4,0.3775,0.11
0.1,0.4,0.45,0.33555555555555555,0.09777777777777778
0.1,0.4,0.5,0.302,0.088
0.1,0.4,0.55,0.27454545454545454,0.08
0.1,0.4,0.6,0.25166666666666665,0.07333333333333333
0.1,0.4,0.65,0.2323076923076923,0.06769230769230769
0.1,0.4,0.7,0.22285714285714286,0.06285714285714286
0.1,0.4,0.75,0.27466666666666667,0.058666666666666666
0.1,0.4,0.8,0.32,0.055
0.1,0.4,0.85,0.36,0.05176470588235294
0.1,0.4,0.9,0.39555555555555555,0.04888888888888889
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.38,0.26
0.1,0.4,0.1,0.38,0.18
0.1,0.4,0.15,0.41333333333333333,0.16
0.1,0.4,0.2,0.425,0.16
0.1,0.4,0.25,0.412,0.152
0.1,0.4,0.3,0.42333333333333334,0.14
0.1,0.4,0.35,0.4114285714285714,0.12571428571428572
0.1,0.4,0.4,0.37,0.11
0.1,0.4,0.45,0.3288888888888889,0.09777777777777778
0.1,0.4,0.5,0.296,0.088
0.1,0.4,0.55,0.2690909090909091,0.08
0.1,0.4,0.6,0.24666666666666667,0.07333333333333333
0.1,0.4,0.65,0.2276923076923077,0.06769230769230769
0.1,0.4,0.7,0.22285714285714286,0.06285714285714286
0.1,0.4,0.75,0.27466666666666667,0.058666666666666666
0.1,0.4,0.8,0.32,0.055
0.1,0.4,0.85,0.36,0.05176470588235294
0.1,0.4,0.9,0.39555555555555555,0.04888888888888889
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.4,0.14
0.1,0.4,0.1,0.39,0.15
0.1,0.4,0.15,0.37333333333333335,0.12666666666666668
0.1,0.4,0.2,0.415,0.13
0.1,0.4,0.25,0.404,0.124
0.1,0.4,0.3,0.41333333333333333,0.11666666666666667
0.1,0.4,0.35,0.4085714285714286,0.11428571428571428
0.1,0.4,0.4,0.3625,0.1025
0.1,0.4,0.45,0.32222222222222224,0.09111111111111111
0.1,0.4,0.5,0.29,0.082
0.1,0.4,0.55,0.2636363636363636,0.07454545454545454
0.1,0.4,0.6,0.24166666666666667,0.06833333333333333
0.1,0.4,0.65,0.2230769230769231,0.06307692307692307
0.1,0.4,0.7,0.22714285714285715,0.05857142857142857
0.1,0.4,0.75,0.2786666666666667,0.05466666666666667
0.1,0.4,0.8,0.32375,0.05125
0.1,0.4,0.85,0.3635294117647059,0.04823529411764706
0.1,0.4,0.9,0.3988888888888889,0.04555555555555556
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.42,0.24
0.1,0.4,0.1,0.38,0.22
0.1,0.4,0.15,0.37333333333333335,0.2
0.1,0.4,0.2,0.395,0.18
0.1,0.4,0.25,0.36,0.148
0.1,0.4,0.3,0.36666666666666664,0.13666666666666666
0.1,0.4,0.35,0.36857142857142855,0.12285714285714286
0.1,0.4,0.4,0.325,0.1075
0.1,0.4,0.45,0.28888888888888886,0.09555555555555556
0.1,0.4,0.5,0.26,0.086
0.1,0.4,0.55,0.23636363636363636,0.07818181818181819
0.1,0.4,0.6,0.21666666666666667,0.07166666666666667
0.1,0.4,0.65,0.2,0.06615384615384616
0.1,0.4,0.7,0.22428571428571428,0.06142857142857143
0.1,0.4,0.75,0.276,0.05733333333333333
0.1,0.4,0.8,0.32125,0.05375
0.1,0.4,0.85,0.3611764705882353,0.05058823529411765
0.1,0.4,0.9,0.39666666666666667,0.04777777777777778
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.36,0.16
0.1,0.4,0.1,0.38,0.13
0.1,0.4,0.15,0.37333333333333335,0.13333333333333333
0.1,0.4,0.2,0.395,0.125
0.1,0.4,0.25,0.38,0.124
0.1,0.4,0.3,0.37666666666666665,0.12
0.1,0.4,0.35,0.38571428571428573,0.11428571428571428
0.1,0.4,0.4,0.35,0.1075
0.1,0.4,0.45,0.3111111111111111,0.09555555555555556
0.1,0.4,0.5,0.28,0.086
0.1,0.4,0.55,0.2545454545454545,0.07818181818181819
0.1,0.4,0.6,0.23333333333333334,0.07166666666666667
0.1,0.4,0.65,0.2153846153846154,0.06615384615384616
0.1,0.4,0.7,0.22428571428571428,0.06142857142857143
0.1,0.4,0.75,0.276,0.05733333333333333
0.1,0.4,0.8,0.32125,0.05375
0.1,0.4,0.85,0.3611764705882353,0.05058823529411765
0.1,0.4,0.9,0.39666666666666667,0.04777777777777778
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.36,0.22
0.1,0.4,0.1,0.37,0.18
0.1,0.4,0.15,0.38666666666666666,0.17333333333333334
0.1,0.4,0.2,0.4,0.17
0.1,0.4,0.25,0.392,0.156
0.1,0.4,0.3,0.4033333333333333,0.13666666666666666
0.1,0.4,0.35,0.4142857142857143,0.12
0.1,0.4,0.4,0.3625,0.1075
0.1,0.4,0.45,0.32222222222222224,0.09555555555555556
0.1,0.4,0.5,0.29,0.086
0.1,0.4,0.55,0.2636363636363636,0.07818181818181819
0.1,0.4,0.6,0.24166666666666667,0.07166666666666667
0.1,0.4,0.65,0.2230769230769231,0.06615384615384616
0.1,0.4,0.7,0.22428571428571428,0.06142857142857143
0.1,0.4,0.75,0.276,0.05733333333333333
0.1,0.4,0.8,0.32125,0.05375
0.1,0.4,0.85,0.3611764705882353,0.05058823529411765
0.1,0.4,0.9,0.39666666666666667,0.04777777777777778
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.36,0.3
0.1,0.4,0.1,0.34,0.2
0.1,0.4,0.15,0.37333333333333335,0.17333333333333334
0.1,0.4,0.2,0.38,0.15
0.1,0.4,0.25,0.408,0.132
0.1,0.4,0.3,0.41333333333333333,0.13
0.1,0.4,0.35,0.41714285714285715,0.12
0.1,0.4,0.4,0.3725,0.1075
0.1,0.4,0.45,0.33111111111111113,0.09555555555555556
0.1,0.4,0.5,0.298,0.086
0.1,0.4,0.55,0.27090909090909093,0.07818181818181819
0.1,0.4,0.6,0.24833333333333332,0.07166666666666667
0.1,0.4,0.65,0.22923076923076924,0.06615384615384616
0.1,0.4,0.7,0.22428571428571428,0.06142857142857143
0.1,0.4,0.75,0.276,0.05733333333333333
0.1,0.4,0.8,0.32125,0.05375
0.1,0.4,0.85,0.3611764705882353,0.05058823529411765
0.1,0.4,0.9,0.39666666666666667,0.04777777777777778
0.1,0.4,0.95,0.42105263157894735,0.05263157894736842
0.1,0.4,1.0,0.4,0.1
0.1,0.4,0.05,0.28,0.32
0.1,0.4,0.1,0.37,0.24
0.1,0.4,0.15,0.3933333333333333,0.18
0.1,0.4,0.2,0.395,0.17
0.1,0.4,0.25,0.38,0.148
0.1,0.4,0.3,0.37333333333333335,0.14333333333333334
0.1,0.4,0.35,0.38571428571428573,0.1457142857142857
0.1,0.4,0.4,0.34,0.135
0.1,0.4,0.45,0.3022222222222222,0.12
0.1,0.4,0.5,0.272,0.108
0.1,0.4,0.55,0.24727272727272728,0.09818181818181818
0.1,0.4,0.6,0.22666666666666666,0.09
0.1,0.4,0.65,0.20923076923076922,0.08307692307692308
0.1,0.4,0.7,0.20857142857142857,0.07714285714285714
0.1,0.4,0.75,0.2613333333333333,0.072
0.1,0.4,0.8,0.3075,0.0675
