prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.1105263157894737,0.55,0.08,0.13272727272727272
0.1105263157894737,0.6,0.07333333333333333,0.12166666666666667
0.1105263157894737,0.65,0.06769230769230769,0.1123076923076923
0.1105263157894737,0.7,0.06285714285714286,0.10428571428571429
0.1105263157894737,0.75,0.058666666666666666,0.09733333333333333
0.1105263157894737,0.8,0.055,0.09125
0.1105263157894737,0.85,0.10352941176470588,0.08588235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.12,0.16
0.1105263157894737,0.1,0.1,0.19
0.1105263157894737,0.15,0.08666666666666667,0.22666666666666666
0.1105263157894737,0.2,0.105,0.275
0.1105263157894737,0.25,0.124,0.244
0.1105263157894737,0.3,0.13666666666666666,0.24
0.1105263157894737,0.35,0.12285714285714286,0.22
0.1105263157894737,0.4,0.1125,0.21
0.1105263157894737,0.45,0.1,0.18666666666666668
0.1105263157894737,0.5,0.09,0.168
0.1105263157894737,0.55,0.08181818181818182,0.15272727272727274
0.1105263157894737,0.6,0.075,0.14
0.1105263157894737,0.65,0.06923076923076923,0.12923076923076923
0.1105263157894737,0.7,0.06428571428571428,0.12
0.1105263157894737,0.75,0.06,0.112
0.1105263157894737,0.8,0.05625,0.105
0.1105263157894737,0.85,0.09058823529411765,0.0988235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.18
0.1105263157894737,0.1,0.12,0.17
0.1105263157894737,0.15,0.12,0.16666666666666666
0.1105263157894737,0.2,0.135,0.185
0.1105263157894737,0.25,0.128,0.196
0.1105263157894737,0.3,0.12,0.18333333333333332
0.1105263157894737,0.35,0.12285714285714286,0.17714285714285713
0.1105263157894737,0.4,0.11,0.16
0.1105263157894737,0.45,0.09777777777777778,0.14222222222222222
0.1105263157894737,0.5,0.088,0.128
0.1105263157894737,0.55,0.08,0.11636363636363636
0.1105263157894737,0.6,0.07333333333333333,0.10666666666666667
0.1105263157894737,0.65,0.06769230769230769,0.09846153846153846
0.1105263157894737,0.7,0.06285714285714286,0.09142857142857143
0.1105263157894737,0.75,0.058666666666666666,0.08533333333333333
0.1105263157894737,0.8,0.05875,0.08
0.1105263157894737,0.85,0.11411764705882353,0.07529411764705882
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.04,0.16
0.1105263157894737,0.1,0.1,0.14
0.1105263157894737,0.15,0.10666666666666667,0.15333333333333332
0.1105263157894737,0.2,0.12,0.2
0.1105263157894737,0.25,0.112,0.196
0.1105263157894737,0.3,0.11,0.19666666666666666
0.1105263157894737,0.35,0.12,0.19714285714285715
0.1105263157894737,0.4,0.1175,0.1875
0.1105263157894737,0.45,0.10444444444444445,0.16666666666666666
0.1105263157894737,0.5,0.094,0.15
0.1105263157894737,0.55,0.08545454545454545,0.13636363636363635
0.1105263157894737,0.6,0.07833333333333334,0.125
0.1105263157894737,0.65,0.07230769230769231,0.11538461538461539
0.1105263157894737,0.7,0.06714285714285714,0.10714285714285714
0.1105263157894737,0.75,0.06266666666666666,0.1
0.1105263157894737,0.8,0.05875,0.09375
0.1105263157894737,0.85,0.1011764705882353,0.08823529411764706
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.3
0.1105263157894737,0.1,0.12,0.21
0.1105263157894737,0.15,0.12,0.21333333333333335
0.1105263157894737,0.2,0.11,0.19
0.1105263157894737,0.25,0.108,0.196
0.1105263157894737,0.3,0.11666666666666667,0.19666666666666666
0.1105263157894737,0.35,0.10571428571428572,0.19428571428571428
0.1105263157894737,0.4,0.1075,0.1825
0.1105263157894737,0.45,0.09555555555555556,0.1622222222222222
0.1105263157894737,0.5,0.086,0.146
0.1105263157894737,0.55,0.07818181818181819,0.13272727272727272
0.1105263157894737,0.6,0.07166666666666667,0.12166666666666667
0.1105263157894737,0.65,0.06615384615384616,0.1123076923076923
0.1105263157894737,0.7,0.06142857142857143,0.10428571428571429
0.1105263157894737,0.75,0.05733333333333333,0.09733333333333333
0.1105263157894737,0.8,0.05375,0.09125
0.1105263157894737,0.85,0.10352941176470588,0.08588235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.18,0.28
0.1105263157894737,0.1,0.13,0.26
0.1105263157894737,0.15,0.12666666666666668,0.20666666666666667
0.1105263157894737,0.2,0.135,0.18
0.1105263157894737,0.25,0.132,0.184
0.1105263157894737,0.3,0.12,0.19333333333333333
0.1105263157894737,0.35,0.11714285714285715,0.19714285714285715
0.1105263157894737,0.4,0.105,0.1975
0.1105263157894737,0.45,0.09333333333333334,0.17555555555555555
0.1105263157894737,0.5,0.084,0.158
0.1105263157894737,0.55,0.07636363636363637,0.14363636363636365
0.1105263157894737,0.6,0.07,0.13166666666666665
0.1105263157894737,0.65,0.06461538461538462,0.12153846153846154
0.1105263157894737,0.7,0.06,0.11285714285714285
0.1105263157894737,0.75,0.056,0.10533333333333333
0.1105263157894737,0.8,0.0525,0.09875
0.1105263157894737,0.85,0.09647058823529411,0.09294117647058824
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.14
0.1105263157894737,0.1,0.1,0.11
0.1105263157894737,0.15,0.09333333333333334,0.16
0.1105263157894737,0.2,0.105,0.16
0.1105263157894737,0.25,0.108,0.184
0.1105263157894737,0.3,0.10666666666666667,0.19
0.1105263157894737,0.35,0.10857142857142857,0.18857142857142858
0.1105263157894737,0.4,0.105,0.1775
0.1105263157894737,0.45,0.09333333333333334,0.15777777777777777
0.1105263157894737,0.5,0.084,0.142
0.1105263157894737,0.55,0.07636363636363637,0.1290909090909091
0.1105263157894737,0.6,0.07,0.11833333333333333
0.1105263157894737,0.65,0.06461538461538462,0.10923076923076923
0.1105263157894737,0.7,0.06,0.10142857142857142
0.1105263157894737,0.75,0.056,0.09466666666666666
0.1105263157894737,0.8,0.0525,0.08875
0.1105263157894737,0.85,0.10588235294117647,0.08352941176470588
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.12,0.12
0.1105263157894737,0.1,0.1,0.21
0.1105263157894737,0.15,0.08666666666666667,0.23333333333333334
0.1105263157894737,0.2,0.09,0.235
0.1105263157894737,0.25,0.08,0.22
0.1105263157894737,0.3,0.08333333333333333,0.21666666666666667
0.1105263157894737,0.35,0.08571428571428572,0.2057142857142857
0.1105263157894737,0.4,0.0775,0.1825
0.1105263157894737,0.45,0.06888888888888889,0.1622222222222222
0.1105263157894737,0.5,0.062,0.146
0.1105263157894737,0.55,0.056363636363636366,0.13272727272727272
0.1105263157894737,0.6,0.051666666666666666,0.12166666666666667
0.1105263157894737,0.65,0.047692307692307694,0.1123076923076923
0.1105263157894737,0.7,0.04428571428571428,0.10428571428571429
0.1105263157894737,0.75,0.04133333333333333,0.09733333333333333
0.1105263157894737,0.8,0.0475,0.09125
0.1105263157894737,0.85,0.10352941176470588,0.08588235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.14
0.1105263157894737,0.1,0.14,0.13
0.1105263157894737,0.15,0.11333333333333333,0.16
0.1105263157894737,0.2,0.1,0.175
0.1105263157894737,0.25,0.104,0.184
0.1105263157894737,0.3,0.09666666666666666,0.19333333333333333
0.1105263157894737,0.35,0.08857142857142856,0.19714285714285715
0.1105263157894737,0.4,0.0775,0.1725
0.1105263157894737,0.45,0.06888888888888889,0.15333333333333332
0.1105263157894737,0.5,0.062,0.138
0.1105263157894737,0.55,0.056363636363636366,0.12545454545454546
0.1105263157894737,0.6,0.051666666666666666,0.115
0.1105263157894737,0.65,0.047692307692307694,0.10615384615384615
0.1105263157894737,0.7,0.04428571428571428,0.09857142857142857
0.1105263157894737,0.75,0.04133333333333333,0.092
0.1105263157894737,0.8,0.0525,0.08625
0.1105263157894737,0.85,0.10823529411764705,0.0811764705882353
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.12,0.1
0.1105263157894737,0.1,0.1,0.19
0.1105263157894737,0.15,0.11333333333333333,0.22
0.1105263157894737,0.2,0.11,0.205
0.1105263157894737,0.25,0.104,0.212
0.1105263157894737,0.3,0.10333333333333333,0.21333333333333335
0.1105263157894737,0.35,0.09714285714285714,0.19714285714285715
0.1105263157894737,0.4,0.0975,0.2
0.1105263157894737,0.45,0.08666666666666667,0.17777777777777778
0.1105263157894737,0.5,0.078,0.16
0.1105263157894737,0.55,0.07090909090909091,0.14545454545454545
0.1105263157894737,0.6,0.065,0.13333333333333333
0.1105263157894737,0.65,0.06,0.12307692307692308
0.1105263157894737,0.7,0.055714285714285716,0.11428571428571428
0.1105263157894737,0.75,0.052,0.10666666666666667
0.1105263157894737,0.8,0.04875,0.1
0.1105263157894737,0.85,0.09529411764705882,0.09411764705882353
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.08,0.16
0.1105263157894737,0.1,0.14,0.14
0.1105263157894737,0.15,0.11333333333333333,0.20666666666666667
0.1105263157894737,0.2,0.135,0.19
0.1105263157894737,0.25,0.12,0.196
0.1105263157894737,0.3,0.10333333333333333,0.17666666666666667
0.1105263157894737,0.35,0.10857142857142857,0.18
0.1105263157894737,0.4,0.1,0.17
0.1105263157894737,0.45,0.08888888888888889,0.1511111111111111
0.1105263157894737,0.5,0.08,0.136
0.1105263157894737,0.55,0.07272727272727272,0.12363636363636364
0.1105263157894737,0.6,0.06666666666666667,0.11333333333333333
0.1105263157894737,0.65,0.06153846153846154,0.10461538461538461
0.1105263157894737,0.7,0.05714285714285714,0.09714285714285714
0.1105263157894737,0.75,0.05333333333333334,0.09066666666666667
0.1105263157894737,0.8,0.05375,0.085
0.1105263157894737,0.85,0.10941176470588235,0.08
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.14,0.18
0.1105263157894737,0.1,0.14,0.2
0.1105263157894737,0.15,0.14,0.22
0.1105263157894737,0.2,0.125,0.215
0.1105263157894737,0.25,0.116,0.216
0.1105263157894737,0.3,0.11666666666666667,0.21333333333333335
0.1105263157894737,0.35,0.11142857142857143,0.18857142857142858
0.1105263157894737,0.4,0.0975,0.17
0.1105263157894737,0.45,0.08666666666666667,0.1511111111111111
0.1105263157894737,0.5,0.078,0.136
0.1105263157894737,0.55,0.07090909090909091,0.12363636363636364
0.1105263157894737,0.6,0.065,0.11333333333333333
0.1105263157894737,0.65,0.06,0.10461538461538461
0.1105263157894737,0.7,0.055714285714285716,0.09714285714285714
0.1105263157894737,0.75,0.052,0.09066666666666667
0.1105263157894737,0.8,0.05375,0.085
0.1105263157894737,0.85,0.10941176470588235,0.08
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.14
0.1105263157894737,0.1,0.09,0.15
0.1105263157894737,0.15,0.07333333333333333,0.16
0.1105263157894737,0.2,0.075,0.185
0.1105263157894737,0.25,0.076,0.188
0.1105263157894737,0.3,0.09333333333333334,0.18
0.1105263157894737,0.35,0.10571428571428572,0.18571428571428572
0.1105263157894737,0.4,0.1,0.165
0.1105263157894737,0.45,0.08888888888888889,0.14666666666666667
0.1105263157894737,0.5,0.08,0.132
0.1105263157894737,0.55,0.07272727272727272,0.12
0.1105263157894737,0.6,0.06666666666666667,0.11
0.1105263157894737,0.65,0.06153846153846154,0.10153846153846154
0.1105263157894737,0.7,0.05714285714285714,0.09428571428571429
0.1105263157894737,0.75,0.05333333333333334,0.088
0.1105263157894737,0.8,0.05625,0.0825
0.1105263157894737,0.85,0.11176470588235295,0.07764705882352942
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.18
0.1105263157894737,0.1,0.11,0.24
0.1105263157894737,0.15,0.1,0.22666666666666666
0.1105263157894737,0.2,0.08,0.22
0.1105263157894737,0.25,0.088,0.224
0.1105263157894737,0.3,0.1,0.21333333333333335
0.1105263157894737,0.35,0.09714285714285714,0.19428571428571428
0.1105263157894737,0.4,0.085,0.1775
0.1105263157894737,0.45,0.07555555555555556,0.15777777777777777
0.1105263157894737,0.5,0.068,0.142
0.1105263157894737,0.55,0.06181818181818182,0.1290909090909091
0.1105263157894737,0.6,0.056666666666666664,0.11833333333333333
0.1105263157894737,0.65,0.052307692307692305,0.10923076923076923
0.1105263157894737,0.7,0.04857142857142857,0.10142857142857142
0.1105263157894737,0.75,0.04533333333333334,0.09466666666666666
0.1105263157894737,0.8,0.05,0.08875
0.1105263157894737,0.85,0.10588235294117647,0.08352941176470588
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.1
0.1105263157894737,0.1,0.09,0.19
0.1105263157894737,0.15,0.09333333333333334,0.21333333333333335
0.1105263157894737,0.2,0.07,0.22
0.1105263157894737,0.25,0.088,0.212
0.1105263157894737,0.3,0.09,0.2
0.1105263157894737,0.35,0.08571428571428572,0.19714285714285715
0.1105263157894737,0.4,0.0825,0.1825
0.1105263157894737,0.45,0.07333333333333333,0.1622222222222222
0.1105263157894737,0.5,0.066,0.146
0.1105263157894737,0.55,0.06,0.13272727272727272
0.1105263157894737,0.6,0.055,0.12166666666666667
0.1105263157894737,0.65,0.05076923076923077,0.1123076923076923
0.1105263157894737,0.7,0.047142857142857146,0.10428571428571429
0.1105263157894737,0.75,0.044,0.09733333333333333
0.1105263157894737,0.8,0.0475,0.09125
0.1105263157894737,0.85,0.10352941176470588,0.08588235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.14,0.28
0.1105263157894737,0.1,0.12,0.29
0.1105263157894737,0.15,0.1,0.2866666666666667
0.1105263157894737,0.2,0.115,0.235
0.1105263157894737,0.25,0.116,0.212
0.1105263157894737,0.3,0.13,0.21333333333333335
0.1105263157894737,0.35,0.11714285714285715,0.21428571428571427
0.1105263157894737,0.4,0.1225,0.205
0.1105263157894737,0.45,0.10888888888888888,0.18222222222222223
0.1105263157894737,0.5,0.098,0.164
0.1105263157894737,0.55,0.0890909090909091,0.14909090909090908
0.1105263157894737,0.6,0.08166666666666667,0.13666666666666666
0.1105263157894737,0.65,0.07538461538461538,0.12615384615384614
0.1105263157894737,0.7,0.07,0.11714285714285715
0.1105263157894737,0.75,0.06533333333333333,0.10933333333333334
0.1105263157894737,0.8,0.06125,0.1025
0.1105263157894737,0.85,0.09294117647058824,0.09647058823529411
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.08,0.2
0.1105263157894737,0.1,0.07,0.2
0.1105263157894737,0.15,0.07333333333333333,0.18
0.1105263157894737,0.2,0.085,0.2
0.1105263157894737,0.25,0.092,0.204
0.1105263157894737,0.3,0.1,0.21
0.1105263157894737,0.35,0.10285714285714286,0.19142857142857142
0.1105263157894737,0.4,0.1,0.1725
0.1105263157894737,0.45,0.08888888888888889,0.15333333333333332
0.1105263157894737,0.5,0.08,0.138
0.1105263157894737,0.55,0.07272727272727272,0.12545454545454546
0.1105263157894737,0.6,0.06666666666666667,0.115
0.1105263157894737,0.65,0.06153846153846154,0.10615384615384615
0.1105263157894737,0.7,0.05714285714285714,0.09857142857142857
0.1105263157894737,0.75,0.05333333333333334,0.092
0.1105263157894737,0.8,0.0525,0.08625
0.1105263157894737,0.85,0.10823529411764705,0.0811764705882353
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.26
0.1105263157894737,0.1,0.12,0.21
0.1105263157894737,0.15,0.12,0.2
0.1105263157894737,0.2,0.125,0.2
0.1105263157894737,0.25,0.112,0.208
0.1105263157894737,0.3,0.10666666666666667,0.20666666666666667
0.1105263157894737,0.35,0.10571428571428572,0.2257142857142857
0.1105263157894737,0.4,0.0925,0.22
0.1105263157894737,0.45,0.08222222222222222,0.19555555555555557
0.1105263157894737,0.5,0.074,0.176
0.1105263157894737,0.55,0.06727272727272728,0.16
0.1105263157894737,0.6,0.06166666666666667,0.14666666666666667
0.1105263157894737,0.65,0.05692307692307692,0.13538461538461538
0.1105263157894737,0.7,0.05285714285714286,0.12571428571428572
0.1105263157894737,0.75,0.04933333333333333,0.11733333333333333
0.1105263157894737,0.8,0.04625,0.11
0.1105263157894737,0.85,0.08588235294117647,0.10352941176470588
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.08,0.18
0.1105263157894737,0.1,0.11,0.2
0.1105263157894737,0.15,0.12,0.16
0.1105263157894737,0.2,0.115,0.155
0.1105263157894737,0.25,0.1,0.18
0.1105263157894737,0.3,0.09,0.18
0.1105263157894737,0.35,0.09714285714285714,0.18
0.1105263157894737,0.4,0.0975,0.165
0.1105263157894737,0.45,0.08666666666666667,0.14666666666666667
0.1105263157894737,0.5,0.078,0.132
0.1105263157894737,0.55,0.07090909090909091,0.12
0.1105263157894737,0.6,0.065,0.11
0.1105263157894737,0.65,0.06,0.10153846153846154
0.1105263157894737,0.7,0.055714285714285716,0.09428571428571429
0.1105263157894737,0.75,0.052,0.088
0.1105263157894737,0.8,0.05625,0.0825
0.1105263157894737,0.85,0.11176470588235295,0.07764705882352942
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.16,0.2
0.1105263157894737,0.1,0.13,0.2
0.1105263157894737,0.15,0.12,0.16666666666666666
0.1105263157894737,0.2,0.12,0.19
0.1105263157894737,0.25,0.124,0.176
0.1105263157894737,0.3,0.11333333333333333,0.19666666666666666
0.1105263157894737,0.35,0.11714285714285715,0.2
0.1105263157894737,0.4,0.105,0.1775
0.1105263157894737,0.45,0.09333333333333334,0.15777777777777777
0.1105263157894737,0.5,0.084,0.142
0.1105263157894737,0.55,0.07636363636363637,0.1290909090909091
0.1105263157894737,0.6,0.07,0.11833333333333333
0.1105263157894737,0.65,0.06461538461538462,0.10923076923076923
0.1105263157894737,0.7,0.06,0.10142857142857142
0.1105263157894737,0.75,0.056,0.09466666666666666
0.1105263157894737,0.8,0.0525,0.08875
0.1105263157894737,0.85,0.10588235294117647,0.08352941176470588
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.26
0.1105263157894737,0.1,0.09,0.22
0.1105263157894737,0.15,0.09333333333333334,0.23333333333333334
0.1105263157894737,0.2,0.11,0.205
0.1105263157894737,0.25,0.108,0.196
0.1105263157894737,0.3,0.11333333333333333,0.19333333333333333
0.1105263157894737,0.35,0.11714285714285715,0.19714285714285715
0.1105263157894737,0.4,0.1075,0.1925
0.1105263157894737,0.45,0.09555555555555556,0.1711111111111111
0.1105263157894737,0.5,0.086,0.154
0.1105263157894737,0.55,0.07818181818181819,0.14
0.1105263157894737,0.6,0.07166666666666667,0.12833333333333333
0.1105263157894737,0.65,0.06615384615384616,0.11846153846153847
0.1105263157894737,0.7,0.06142857142857143,0.11
0.1105263157894737,0.75,0.05733333333333333,0.10266666666666667
0.1105263157894737,0.8,0.05375,0.09625
0.1105263157894737,0.85,0.0988235294117647,0.09058823529411765
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.18,0.3
0.1105263157894737,0.1,0.17,0.22
0.1105263157894737,0.15,0.14666666666666667,0.23333333333333334
0.1105263157894737,0.2,0.145,0.23
0.1105263157894737,0.25,0.136,0.216
0.1105263157894737,0.3,0.13,0.21
0.1105263157894737,0.35,0.13142857142857142,0.20285714285714285
0.1105263157894737,0.4,0.115,0.1975
0.1105263157894737,0.45,0.10222222222222223,0.17555555555555555
0.1105263157894737,0.5,0.092,0.158
0.1105263157894737,0.55,0.08363636363636363,0.14363636363636365
0.1105263157894737,0.6,0.07666666666666666,0.13166666666666665
0.1105263157894737,0.65,0.07076923076923076,0.12153846153846154
0.1105263157894737,0.7,0.06571428571428571,0.11285714285714285
0.1105263157894737,0.75,0.06133333333333333,0.10533333333333333
0.1105263157894737,0.8,0.0575,0.09875
0.1105263157894737,0.85,0.09647058823529411,0.09294117647058824
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.14
0.1105263157894737,0.1,0.13,0.21
0.1105263157894737,0.15,0.09333333333333334,0.20666666666666667
0.1105263157894737,0.2,0.095,0.2
0.1105263157894737,0.25,0.096,0.196
0.1105263157894737,0.3,0.11,0.19
0.1105263157894737,0.35,0.10857142857142857,0.19428571428571428
0.1105263157894737,0.4,0.1075,0.17
0.1105263157894737,0.45,0.09555555555555556,0.1511111111111111
0.1105263157894737,0.5,0.086,0.136
0.1105263157894737,0.55,0.07818181818181819,0.12363636363636364
0.1105263157894737,0.6,0.07166666666666667,0.11333333333333333
0.1105263157894737,0.65,0.06615384615384616,0.10461538461538461
0.1105263157894737,0.7,0.06142857142857143,0.09714285714285714
0.1105263157894737,0.75,0.05733333333333333,0.09066666666666667
0.1105263157894737,0.8,0.05375,0.085
0.1105263157894737,0.85,0.10941176470588235,0.08
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.12,0.14
0.1105263157894737,0.1,0.11,0.15
0.1105263157894737,0.15,0.12666666666666668,0.16
0.1105263157894737,0.2,0.13,0.18
0.1105263157894737,0.25,0.116,0.18
0.1105263157894737,0.3,0.11,0.20333333333333334
0.1105263157894737,0.35,0.10857142857142857,0.2
0.1105263157894737,0.4,0.0975,0.1825
0.1105263157894737,0.45,0.08666666666666667,0.1622222222222222
0.1105263157894737,0.5,0.078,0.146
0.1105263157894737,0.55,0.07090909090909091,0.13272727272727272
0.1105263157894737,0.6,0.065,0.12166666666666667
0.1105263157894737,0.65,0.06,0.1123076923076923
0.1105263157894737,0.7,0.055714285714285716,0.10428571428571429
0.1105263157894737,0.75,0.052,0.09733333333333333
0.1105263157894737,0.8,0.04875,0.09125
0.1105263157894737,0.85,0.10352941176470588,0.08588235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.1,0.18
0.1105263157894737,0.1,0.11,0.18
0.1105263157894737,0.15,0.1,0.15333333333333332
0.1105263157894737,0.2,0.11,0.16
0.1105263157894737,0.25,0.116,0.16
0.1105263157894737,0.3,0.11666666666666667,0.16
0.1105263157894737,0.35,0.11714285714285715,0.17142857142857143
0.1105263157894737,0.4,0.1125,0.17
0.1105263157894737,0.45,0.1,0.1511111111111111
0.1105263157894737,0.5,0.09,0.136
0.1105263157894737,0.55,0.08181818181818182,0.12363636363636364
0.1105263157894737,0.6,0.075,0.11333333333333333
0.1105263157894737,0.65,0.06923076923076923,0.10461538461538461
0.1105263157894737,0.7,0.06428571428571428,0.09714285714285714
0.1105263157894737,0.75,0.06,0.09066666666666667
0.1105263157894737,0.8,0.05625,0.085
0.1105263157894737,0.85,0.10941176470588235,0.08
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.04,0.14
0.1105263157894737,0.1,0.11,0.13
0.1105263157894737,0.15,0.11333333333333333,0.15333333333333332
0.1105263157894737,0.2,0.125,0.165
0.1105263157894737,0.25,0.124,0.156
0.1105263157894737,0.3,0.12,0.15333333333333332
0.1105263157894737,0.35,0.12571428571428572,0.15714285714285714
0.1105263157894737,0.4,0.115,0.155
0.1105263157894737,0.45,0.10222222222222223,0.13777777777777778
0.1105263157894737,0.5,0.092,0.124
0.1105263157894737,0.55,0.08363636363636363,0.11272727272727273
0.1105263157894737,0.6,0.07666666666666666,0.10333333333333333
0.1105263157894737,0.65,0.07076923076923076,0.09538461538461539
0.1105263157894737,0.7,0.06571428571428571,0.08857142857142856
0.1105263157894737,0.75,0.06133333333333333,0.08266666666666667
0.1105263157894737,0.8,0.06125,0.0775
0.1105263157894737,0.85,0.11647058823529412,0.07294117647058823
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.08,0.16
0.1105263157894737,0.1,0.08,0.15
0.1105263157894737,0.15,0.07333333333333333,0.19333333333333333
0.1105263157894737,0.2,0.08,0.23
0.1105263157894737,0.25,0.08,0.244
0.1105263157894737,0.3,0.09333333333333334,0.24333333333333335
0.1105263157894737,0.35,0.09428571428571429,0.24
0.1105263157894737,0.4,0.0825,0.21
0.1105263157894737,0.45,0.07333333333333333,0.18666666666666668
0.1105263157894737,0.5,0.066,0.168
0.1105263157894737,0.55,0.06,0.15272727272727274
0.1105263157894737,0.6,0.055,0.14
0.1105263157894737,0.65,0.05076923076923077,0.12923076923076923
0.1105263157894737,0.7,0.047142857142857146,0.12
0.1105263157894737,0.75,0.044,0.112
0.1105263157894737,0.8,0.04125,0.105
0.1105263157894737,0.85,0.09058823529411765,0.0988235294117647
0.1105263157894737,0.9,0.12333333333333334,0.1111111111111111
0.1105263157894737,0.95,0.1168421052631579,0.15789473684210525
0.1105263157894737,1.0,0.111,0.2
0.1105263157894737,0.05,0.12,0.18
0.1105263157894737,0.1,0.11,0.21
0.1105263157894737,0.15,0.1,0.19333333333333333
0.1105263157894737,0.2,0.085,0.2
