Source,Target,sign
1074,639,1
1074,1737,1
1074,1809,1
1076,1920,1
1077,187,1
1078,357,1
1078,543,1
1078,896,1
1078,979,1
1078,1705,1
1078,1879,1
1080,177,1
1080,576,1
1080,1219,1
1080,1631,1
1080,1648,1
1080,1654,1
1080,1687,1
1080,1811,1
1080,1897,1
1080,1920,1
1081,15,1
1081,246,1
1081,1279,1
1081,1680,1
1082,473,1
1083,87,1
1083,144,1
1083,1589,1
1083,1776,1
1084,277,1
1084,797,1
1084,1693,1
1084,1879,1
1084,1894,1
1084,1915,1
1084,1919,1
1085,468,1
1085,803,1
1085,1656,1
1086,325,1
1086,878,1
1087,62,1
1087,179,1
1087,577,1
1087,601,1
1087,1275,1
1088,1117,1
1088,1990,1
1089,184,1
1089,1279,1
1089,1924,1
1090,633,1
1090,1819,1
1090,1882,1
1091,858,1
1091,1090,1
1091,1573,1
1091,1737,1
1091,1850,1
1092,1030,1
1092,1603,1
1092,1741,1
1093,1737,1
1093,1817,1
1094,753,1
1094,1774,1
1095,116,1
1095,407,1
1095,633,1
1095,1279,1
1095,1356,1
1095,1609,1
1095,1705,1
1095,1917,1
1096,1174,1
1096,1598,1
1096,1647,1
1096,1717,1
1096,1737,1
1096,1751,1
1096,1883,1
1096,1983,1
1097,60,1
1097,753,1
1099,633,1
1099,1628,1
1100,15,1
1100,33,1
1100,306,1
1100,320,1
1100,846,1
1100,1226,1
1100,1557,1
1100,1693,1
1100,1836,1
1100,1928,1
1100,1990,1
1101,1737,1
1102,1737,1
1102,1920,1
1103,798,1
1103,955,1
1103,1737,1
1104,652,1
1104,1631,1
1104,1928,1
1105,742,1
1105,1683,1
1105,1687,1
1105,1864,1
1106,320,1
1106,903,1
1106,1925,1
1107,418,1
1107,1004,1
1108,684,1
1108,1609,1
1108,1983,1
1109,184,1
1109,1983,1
1110,240,1
1110,1212,1
1110,1883,1
1111,852,1
1111,926,1
1111,1302,1
1112,177,1
1112,633,1
1113,1170,1
1113,1741,1
1113,1853,1
1114,341,1
1114,1619,1
1114,1621,1
1115,127,1
1115,1284,1
1115,1324,1
1115,1472,1
1115,1511,1
1115,1667,1
1115,1737,1
1115,1841,1
1116,1670,1
1117,208,1
1117,1621,1
1118,1179,1
1118,1308,1
1119,633,1
1119,804,1
1119,1113,1
1119,1377,1
1120,1147,1
1120,1559,1
1120,1737,1
1120,1749,1
1120,1990,1
1121,886,1
1121,1841,1
1121,1853,1
1122,597,1
1122,1480,1
1122,1737,1
1123,1279,1
1124,1573,1
1124,1702,1
1124,1853,1
1125,685,1
1125,1194,1
1125,1269,1
1125,1920,1
1126,1192,1
1126,1621,1
1126,1695,1
1126,1883,1
1126,1934,1
1127,184,1
1127,838,1
1128,719,1
1128,1004,1
1128,1603,1
1128,1624,1
1128,1645,1
1129,828,1
1129,1069,1
1129,1621,1
1129,1631,1
1129,1968,1
1130,38,1
1130,345,1
1130,718,1
1130,871,1
1130,1033,1
1130,1349,1
1130,1861,1
1130,1990,1
1131,401,1
1131,402,1
1131,1920,1
1132,151,1
1132,430,1
1132,842,1
1132,1379,1
1132,1597,1
1132,1737,1
1132,1879,1
1133,571,1
1134,7,1
1134,1436,1
1134,1648,1
1134,1968,1
1135,628,1
1135,701,1
1135,1920,1
1136,163,1
1136,1757,1
1137,177,1
1137,218,1
1137,612,1
1137,633,1
1137,1624,1
1137,1879,1
1138,38,1
1138,129,1
1138,254,1
1138,1282,1
1138,1289,1
1138,1631,1
1139,1368,1
1139,1737,1
1140,1464,1
1140,1737,1
1140,1774,1
1140,1862,1
1140,1879,1
1141,454,1
1141,496,1
1141,810,1
1141,1084,1
1141,1737,1
1141,1870,1
1141,1911,1
1142,187,1
1142,582,1
1142,983,1
1142,1090,1
1142,1638,1
1142,1648,1
1142,1730,1
1142,1784,1
1142,1841,1
1142,1902,1
1143,253,1
1143,444,1
1143,871,1
1143,1737,1
1144,1631,1
1144,1883,1
1145,303,1
1145,999,1
1145,1590,1
1145,1687,1
1145,1737,1
1146,1007,1
1147,459,1
1147,1631,1
1147,1670,1
1147,1774,1
1147,1892,1
1148,79,1
1148,929,1
1148,1417,1
1148,1692,1
1148,1737,1
1149,309,1
1149,736,1
1149,1737,1
1149,1760,1
1149,1879,1
1150,811,1
1150,1279,1
1150,1548,1
1150,1914,1
1151,240,1
1151,277,1
1151,1159,1
1151,1841,1
1152,498,1
1152,628,1
1152,1621,1
1152,1841,1
1152,1931,1
1153,1741,1
1154,348,1
1154,612,1
1154,1677,1
1154,1776,1
1155,1159,1
1155,1279,1
1155,1861,1
1156,948,1
1156,1621,1
1156,1828,1
1156,1855,1
1156,1883,1
1157,1132,1
1158,407,1
1158,657,1
1158,753,1
1158,1608,1
1158,1737,1
1158,1870,1
1159,496,1
1159,632,1
1159,1660,1
1160,14,1
1160,1246,1
1160,1811,1
1161,407,1
1161,1631,1
1161,1737,1
1162,676,1
1162,1621,1
1162,1746,1
1162,1811,1
1163,126,1
1163,200,1
1163,401,1
1163,486,1
1163,513,1
1163,518,1
1163,521,1
1163,591,1
1163,700,1
1163,710,1
1163,726,1
1163,817,1
1163,960,1
1163,1488,1
1163,1631,1
1163,1730,1
1163,1737,1
1163,1774,1
1163,1878,1
1163,1920,1
1164,62,1
1164,187,1
1164,317,1
1164,884,1
1164,1611,1
1164,1737,1
1164,1776,1
1165,104,1
1165,371,1
1165,1631,1
1165,1727,1
1165,1737,1
1166,497,1
1166,612,1
1166,742,1
1166,1777,1
1166,1829,1
1167,145,1
1167,664,1
1167,929,1
1167,1692,1
1168,1737,1
1168,1990,1
1169,112,1
1169,517,1
1169,556,1
1170,1268,1
1170,1319,1
1170,1404,1
1170,1423,1
1170,1432,1
1170,1846,1
1171,287,1
1171,320,1
1171,633,1
1171,639,1
1171,712,1
1171,853,1
1171,1253,1
1171,1621,1
1171,1695,1
1172,521,1
1172,1645,1
1172,1974,1
1174,76,1
1174,491,1
1174,801,1
1174,1183,1
1174,1282,1
1174,1869,1
1174,1874,1
1174,1991,1
1175,1721,1
1176,1069,1
1176,1645,1
1176,1911,1
1177,582,1
1177,677,1
1177,1139,1
1177,1676,1
1178,161,1
1178,1730,1
1179,469,1
1179,472,1
1179,485,1
1179,852,1
1179,1351,1
1179,1494,1
1179,1656,1
1179,1737,1
1179,1746,1
1179,1753,1
1179,1787,1
1179,1805,1
1179,1880,1
1179,1920,1
1179,1970,1
1179,1988,1
1180,486,1
1180,513,1
1180,1211,1
1180,1695,1
1180,1737,1
1181,639,1
1181,1051,1
1181,1737,1
1181,1746,1
1181,1881,1
1182,410,1
1182,782,1
1183,7,1
1183,325,1
1183,633,1
1183,1121,1
1183,1151,1
1183,1401,1
1183,1488,1
1183,1776,1
1183,1804,1
1183,1920,1
1184,188,1
1184,608,1
1184,676,1
1184,1081,1
1184,1603,1
1184,1737,1
1184,1878,1
1184,1911,1
1185,74,1
1185,487,1
1185,846,1
1186,781,1
1186,1598,1
1186,1631,1
1186,1737,1
1186,1749,1
1186,1845,1
1187,612,1
1188,633,1
1188,1724,1
1189,161,1
1189,345,1
1189,859,1
1189,1132,1
1189,1518,1
1189,1737,1
1189,1894,1
1190,459,1
1190,676,1
1191,935,1
1191,1475,1
1191,1737,1
1192,270,1
1192,550,1
1192,994,1
1192,1279,1
1192,1621,1
1192,1776,1
1193,582,1
1193,633,1
1193,1631,1
1193,1737,1
1194,371,1
1194,1774,1
1195,986,1
1195,1880,1
1196,1950,1
1197,918,1
1198,1738,1
1199,306,1
1199,612,1
1199,742,1
1199,1219,1
1199,1427,1
1199,1600,1
1199,1737,1
1199,1855,1
1199,1973,1
1200,208,1
1200,318,1
1200,852,1
1200,1289,1
1200,1621,1
1200,1653,1
1200,1831,1
1200,1895,1
1200,1983,1
1201,371,1
1201,1226,1
1202,27,1
1202,1621,1
1202,1718,1
1202,1883,1
1202,1920,1
1203,286,1
1203,1404,1
1203,1713,1
1204,684,1
1204,929,1
1204,1774,1
1204,1883,1
1205,1362,1
1207,246,1
1207,279,1
1207,633,1
1207,675,1
1207,1631,1
1207,1920,1
1208,102,1
1208,341,1
1209,726,1
1209,1781,1
1209,1811,1
1209,1828,1
1209,1883,1
1210,383,1
1210,497,1
1210,612,1
1210,1159,1
1210,1621,1
1211,1007,1
1211,1540,1
1211,1737,1
1211,1917,1
1212,185,1
1212,994,1
1212,1737,1
1213,293,1
1213,852,1
1213,1337,1
1213,1396,1
1213,1548,1
1213,1737,1
1214,1004,1
1214,1483,1
1215,345,1
1215,1159,1
1215,1601,1
1215,1729,1
1215,1774,1
1216,177,1
1216,676,1
1216,803,1
1216,1159,1
1216,1920,1
1217,1737,1
1217,1902,1
1218,1879,1
1219,407,1
1219,712,1
1220,135,1
1220,440,1
1220,1556,1
1221,188,1
1221,1713,1
1222,1717,1
1222,1883,1
1223,371,1
1223,419,1
1223,1624,1
1223,1920,1
1224,33,1
1224,734,1
1224,895,1
1225,487,1
1226,15,1
1226,105,1
1226,383,1
1226,597,1
1226,1746,1
1226,1817,1
1226,1897,1
1227,1990,1
1228,94,1
1228,536,1
1228,929,1
1228,1162,1
1228,1446,1
1228,1879,1
1229,184,1
1229,1324,1
1229,1621,1
1229,1950,1
1230,40,1
1230,68,1
1230,200,1
1230,782,1
1230,1737,1
1231,26,1
1231,639,1
1231,686,1
1231,706,1
1231,1034,1
1231,1132,1
1231,1644,1
1231,1774,1
1232,1920,1
1233,468,1
1233,1737,1
1234,115,1
1234,298,1
1234,633,1
1235,1774,1
1235,1852,1
1236,118,1
1236,1030,1
1236,1133,1
1236,1362,1
1237,482,1
1237,1299,1
1237,1645,1
1238,518,1
1238,1144,1
1238,1609,1
1238,1621,1
1238,1737,1
1238,1746,1
1238,1896,1
1239,782,1
1239,818,1
1239,982,1
1239,1705,1
1239,1811,1
1239,1831,1
1239,1979,1
1240,1715,1
1240,1774,1
1240,1879,1
1241,371,1
1241,571,1
1241,1506,1
1242,188,1
1242,214,1
1242,782,1
1242,983,1
1242,1269,1
1242,1648,1
1243,1068,1
1243,1920,1
1244,973,1
1244,1864,1
1244,1968,1
1245,1814,1
1246,65,1
1246,1035,1
1246,1463,1
1246,1670,1
1246,1772,1
1247,576,1
1247,926,1
1247,1334,1
1247,1621,1
1247,1713,1
1248,470,1
1250,9,1
1250,240,1
1250,283,1
1250,345,1
1250,371,1
1250,685,1
1250,905,1
1250,1137,1
1250,1159,1
1250,1192,1
1250,1390,1
1250,1414,1
1250,1464,1
1250,1603,1
1250,1677,1
1250,1694,1
1250,1737,1
1250,1746,1
1250,1805,1
1250,1839,1
1250,1915,1
1250,1916,1
1250,1931,1
1250,1991,1
1251,895,1
1251,1464,1
1252,1631,1
1252,1760,1
1253,628,1
1253,1737,1
1253,1969,1
1254,696,1
1255,472,1
1255,676,1
1256,1685,1
1257,1349,1
1258,68,1
1258,294,1
1258,617,1
1258,1404,1
1258,1642,1
1258,1710,1
1258,1931,1
1259,26,1
1259,1239,1
1259,1559,1
1259,1879,1
1260,40,1
1260,850,1
1260,1897,1
1260,1916,1
1261,184,1
1261,1524,1
1261,1916,1
1262,1670,1
1263,685,1
1263,1642,1
1263,1660,1
1263,1853,1
1263,1890,1
1264,430,1
1264,633,1
1264,1828,1
1264,1841,1
1264,1857,1
1265,734,1
1265,1879,1
1266,1520,1
1266,1940,1
1267,1737,1
1268,103,1
1268,1219,1
1268,1648,1
1269,40,1
1269,74,1
1269,274,1
1269,439,1
1269,633,1
1269,806,1
1269,1027,1
1269,1051,1
1269,1194,1
1269,1484,1
1269,1704,1
1269,1737,1
1269,1867,1
1269,1879,1
1270,263,1
1270,1611,1
1270,1737,1
1270,1885,1
1271,310,1
1271,345,1
1271,1520,1
1271,1631,1
1271,1919,1
1272,1464,1
1272,1692,1
1274,1468,1
1274,1737,1
1275,59,1
1275,742,1
1275,876,1
1275,1646,1
1275,1737,1
1275,1746,1
1276,371,1
1276,620,1
1276,1737,1
1277,1390,1
1278,390,1
1278,803,1
1278,1648,1
1278,1737,1
1278,1754,1
1278,1942,1
1279,309,1
1279,627,1
1279,994,1
1279,1159,1
1280,1236,1
1280,1990,1
1281,158,1
1281,1677,1
1281,1682,1
1282,7,1
1282,26,1
1282,206,1
1282,385,1
1282,468,1
1282,473,1
1282,633,1
1282,741,1
1282,842,1
1282,847,1
1282,1194,1
1282,1279,1
1282,1631,1
1282,1680,1
1282,1737,1
1282,1746,1
1282,1751,1
1282,1774,1
1282,1920,1
1283,1113,1
1283,1595,1
1284,612,1
1284,713,1
1284,1460,1
1284,1611,1
1284,1934,1
1285,840,1
1286,126,1
1286,623,1
1286,1254,1
1286,1619,1
1287,739,1
1287,1498,1
1288,1774,1
1289,345,1
1289,1687,1
1289,1699,1
1289,1737,1
1289,1878,1
1290,672,1
1290,1677,1
1291,496,1
1291,881,1
1291,986,1
1291,1363,1
1291,1737,1
1292,33,1
1292,309,1
1292,576,1
1292,633,1
1292,1879,1
1292,1920,1
1294,1013,1
1294,1737,1
1295,818,1
1295,819,1
1295,1891,1
1296,597,1
1296,1004,1
1296,1405,1
1296,1460,1
1297,277,1
1297,638,1
1297,664,1
1297,1159,1
1297,1264,1
1298,579,1
1298,1749,1
1298,1920,1
1299,177,1
1299,218,1
1299,312,1
1299,1153,1
1299,1737,1
1299,1920,1
1300,657,1
1301,184,1
1301,348,1
1301,453,1
1301,960,1
1301,1362,1
1301,1621,1
1301,1920,1
1301,1983,1
1302,433,1
1302,688,1
1302,926,1
1302,1766,1
1303,979,1
1303,1611,1
1303,1619,1
1303,1738,1
1303,1746,1
1303,1774,1
1303,1809,1
1304,467,1
1304,593,1
1304,633,1
1304,734,1
1304,1404,1
1304,1670,1
1304,1729,1
1304,1850,1
1305,354,1
1305,846,1
1305,1226,1
1305,1884,1
1305,1920,1
1306,1913,1
1306,1920,1
1307,401,1
1307,513,1
1308,1081,1
1308,1269,1
1308,1737,1
1308,1744,1
1308,1990,1
1309,10,1
1309,253,1
1309,262,1
1309,633,1
1309,1279,1
1309,1486,1
1309,1879,1
1309,1920,1
1310,407,1
1310,750,1
1311,1282,1
1311,1326,1
1311,1737,1
1312,918,1
1312,1648,1
1313,40,1
1313,971,1
1313,1159,1
1313,1797,1
1313,1811,1
1313,1828,1
1314,706,1
1315,862,1
1315,1879,1
1315,1983,1
1316,1211,1
1316,1930,1
1317,1737,1
1318,187,1
1318,1325,1
1318,1613,1
1319,277,1
1319,696,1
1320,40,1
1320,1737,1
1321,187,1
1321,983,1
1321,1192,1
1321,1269,1
1321,1631,1
1321,1648,1
1321,1737,1
1321,1760,1
1321,1970,1
1321,1990,1
1322,1362,1
1322,1609,1
1323,1864,1
1324,16,1
1324,154,1
1324,440,1
1324,1454,1
1324,1621,1
1325,625,1
1325,633,1
1325,682,1
1325,1624,1
1325,1896,1
1325,1990,1
1326,983,1
1326,1776,1
1326,1883,1
1328,277,1
1328,735,1
1328,742,1
1328,1122,1
1328,1269,1
1328,1737,1
1328,1809,1
1329,70,1
1329,165,1
1329,1737,1
1330,734,1
1330,1080,1
1330,1879,1
1330,1934,1
1331,1,1
1331,281,1
1331,407,1
1331,1138,1
1331,1809,1
1331,1909,1
1331,1920,1
1331,1940,1
1332,115,1
1332,266,1
1332,617,1
1332,895,1
1332,1212,1
1332,1606,1
1332,1609,1
1332,1631,1
1332,1920,1
1332,1942,1
1334,68,1
1334,664,1
1334,895,1
1334,983,1
1335,1056,1
1336,782,1
1337,902,1
1337,910,1
1337,1713,1
1337,1881,1
1337,1894,1
1338,659,1
1338,1737,1
1339,182,1
1339,345,1
1339,385,1
1339,994,1
1339,1069,1
1339,1212,1
1339,1621,1
1339,1781,1
1339,1828,1
1341,1159,1
1341,1950,1
1342,279,1
1342,1264,1
1342,1705,1
1343,982,1
1343,1653,1
1344,1737,1
1344,1990,1
1345,1647,1
1346,1464,1
1347,1788,1
1347,1985,1
1348,803,1
1348,1084,1
1348,1406,1
1349,639,1
1349,1586,1
1349,1882,1
1350,94,1
1350,262,1
1350,932,1
1350,1464,1
1350,1737,1
1350,1920,1
1351,1893,1
1351,1934,1
1352,94,1
1352,240,1
1352,1642,1
1354,498,1
1354,1920,1
1355,7,1
1355,589,1
1355,1682,1
1355,1757,1
1355,1920,1
1356,906,1
1356,1004,1
1356,1113,1
1356,1419,1
1356,1930,1
1357,1099,1
1357,1920,1
1358,1078,1
1358,1677,1
1358,1737,1
1359,177,1
1359,1670,1
1359,1861,1
1359,1879,1
1360,347,1
1360,939,1
1360,1081,1
1360,1828,1
1360,1861,1
1362,62,1
1362,422,1
1362,486,1
1362,803,1
1362,817,1
1362,1069,1
1362,1193,1
1362,1421,1
1362,1631,1
1362,1737,1
1362,1864,1
1362,1879,1
1362,1883,1
1362,1920,1
1362,1990,1
1363,7,1
1363,560,1
1363,633,1
1363,1390,1
1364,690,1
1364,982,1
1364,1275,1
1364,1737,1
1364,1841,1
1365,144,1
1366,576,1
1366,818,1
1366,1488,1
1366,1555,1
1367,1654,1
1367,1881,1
1368,1358,1
1368,1551,1
1369,1737,1
1369,1855,1
1369,1990,1
1370,470,1
1370,710,1
1370,895,1
1370,1879,1
1370,1883,1
1370,1902,1
1371,1468,1
1371,1621,1
1372,633,1
1373,766,1
1373,1817,1
1373,1916,1
1374,633,1
1374,1044,1
1374,1099,1
1374,1232,1
1374,1737,1
1374,1798,1
1375,480,1
1375,1573,1
1376,1269,1
1376,1342,1
1376,1673,1
1376,1884,1
1377,1,1
1377,7,1
1377,15,1
1377,19,1
1377,25,1
1377,33,1
1377,40,1
1377,55,1
1377,68,1
1377,97,1
1377,103,1
1377,105,1
1377,112,1
1377,122,1
1377,125,1
1377,144,1
1377,145,1
1377,169,1
1377,177,1
1377,184,1
1377,187,1
1377,188,1
1377,210,1
1377,213,1
1377,218,1
1377,226,1
1377,231,1
1377,286,1
1377,293,1
1377,294,1
1377,341,1
1377,348,1
1377,350,1
1377,371,1
1377,374,1
1377,395,1
1377,407,1
1377,414,1
1377,440,1
1377,472,1
1377,498,1
1377,520,1
1377,576,1
1377,590,1
1377,597,1
1377,612,1
1377,633,1
1377,637,1
1377,669,1
1377,676,1
1377,677,1
1377,726,1
1377,742,1
1377,770,1
1377,780,1
1377,782,1
1377,801,1
1377,803,1
1377,835,1
1377,842,1
1377,845,1
1377,846,1
1377,866,1
1377,879,1
1377,891,1
1377,895,1
1377,903,1
1377,910,1
1377,918,1
1377,926,1
1377,953,1
1377,955,1
1377,956,1
1377,972,1
1377,979,1
1377,1004,1
1377,1015,1
1377,1027,1
1377,1049,1
1377,1053,1
1377,1064,1
1377,1084,1
1377,1123,1
1377,1129,1
1377,1142,1
1377,1159,1
1377,1169,1
1377,1177,1
1377,1183,1
1377,1187,1
1377,1264,1
1377,1269,1
1377,1285,1
1377,1297,1
1377,1300,1
1377,1307,1
1377,1324,1
1377,1326,1
1377,1329,1
1377,1330,1
1377,1334,1
1377,1337,1
1377,1362,1
1377,1443,1
1377,1464,1
1377,1548,1
1377,1587,1
1377,1607,1
1377,1609,1
1377,1611,1
1377,1621,1
1377,1631,1
1377,1642,1
1377,1645,1
1377,1647,1
1377,1652,1
1377,1653,1
1377,1656,1
1377,1661,1
1377,1670,1
1377,1677,1
1377,1680,1
1377,1687,1
1377,1702,1
1377,1711,1
1377,1713,1
1377,1720,1
1377,1724,1
1377,1729,1
1377,1737,1
1377,1746,1
1377,1751,1
1377,1759,1
1377,1777,1
1377,1781,1
1377,1782,1
1377,1785,1
1377,1787,1
1377,1801,1
1377,1804,1
1377,1809,1
1377,1817,1
1377,1831,1
1377,1839,1
1377,1853,1
1377,1855,1
1377,1861,1
1377,1864,1
1377,1870,1
1377,1871,1
1377,1872,1
1377,1879,1
1377,1883,1
1377,1884,1
1377,1885,1
1377,1897,1
1377,1902,1
1377,1909,1
1377,1911,1
1377,1920,1
1377,1921,1
1377,1934,1
1377,1952,1
1377,1965,1
1377,1969,1
1377,1974,1
1377,1979,1
1377,1980,1
1377,1985,1
1377,1990,1
1377,1995,1
1377,1999,1
1379,517,1
1379,1945,1
1380,1801,1
1380,1879,1
1381,1841,1
1381,1855,1
1382,695,1
1382,1614,1
1382,1737,1
1383,51,1
1383,325,1
1383,345,1
1383,1737,1
1384,342,1
1384,633,1
1384,1254,1
1385,782,1
1386,662,1
1386,1279,1
1386,1281,1
1386,1705,1
1386,1883,1
1386,1934,1
1387,1464,1
1388,384,1
1388,1604,1
1388,1645,1
1388,1809,1
1389,1682,1
1389,1717,1
1389,1774,1
1390,633,1
1390,1556,1
1390,1630,1
1390,1841,1
1390,1920,1
1392,286,1
1392,1746,1
1392,1940,1
1394,418,1
1394,577,1
1394,924,1
1394,1374,1
1394,1983,1
1395,177,1
1395,633,1
1395,1083,1
1395,1670,1
1396,179,1
1397,33,1
1397,406,1
1397,1410,1
1397,1504,1
1397,1934,1
1398,15,1
1398,149,1
1398,341,1
1398,1424,1
1398,1619,1
1398,1729,1
1398,1980,1
1399,20,1
1399,614,1
1399,1464,1
1400,63,1
1400,1701,1
1401,83,1
1401,1809,1
1402,597,1
1402,1488,1
1402,1928,1
1402,1934,1
1403,1439,1
1404,1080,1
1404,1464,1
1404,1687,1
1404,1896,1
1405,647,1
1405,1212,1
1405,1724,1
1406,1337,1
1406,1450,1
1407,1713,1
1407,1940,1
1408,1746,1
1408,1920,1
1409,401,1
1410,591,1
1410,1027,1
1410,1044,1
1410,1084,1
1410,1285,1
1410,1774,1
1410,1870,1
1410,1940,1
1411,430,1
1411,433,1
1411,842,1
1411,1192,1
1411,1279,1
1411,1920,1
1412,1064,1
1412,1631,1
1414,40,1
1414,971,1
1415,778,1
1416,303,1
1416,371,1
1416,407,1
1416,1328,1
1416,1737,1
1416,1917,1
1416,1983,1
1416,1990,1
1417,1282,1
1417,1383,1
1417,1601,1
1417,1619,1
1417,1737,1
1417,1920,1
1418,184,1
1418,407,1
1418,1633,1
1418,1737,1
1418,1856,1
1419,1362,1
1420,315,1
1420,664,1
1421,955,1
1422,1440,1
1423,273,1
1423,522,1
1423,589,1
1423,772,1
1423,1362,1
1423,1737,1
1423,1920,1
1424,907,1
1424,1631,1
1424,1737,1
1424,1879,1
1424,1940,1
1425,604,1
1425,904,1
1425,1631,1
1425,1737,1
1425,1883,1
1426,306,1
1426,696,1
1426,1737,1
1426,1931,1
1427,187,1
1427,866,1
1427,992,1
1427,1004,1
1427,1725,1
1427,1737,1
1427,1879,1
1428,7,1
1428,563,1
1429,739,1
1429,1864,1
1430,707,1
1430,988,1
1430,1681,1
1431,1920,1
1432,94,1
1432,305,1
1432,633,1
1432,657,1
1432,1285,1
1432,1330,1
1432,1331,1
1432,1619,1
1432,1771,1
1432,1774,1
1432,1841,1
1432,1988,1
1433,1159,1
1433,1647,1
1433,1740,1
1433,1774,1
1433,1776,1
1433,1861,1
1433,1879,1
1433,1925,1
1434,486,1
1434,753,1
1434,1737,1
1434,1890,1
1434,1999,1
1435,210,1
1435,962,1
1435,1013,1
1435,1084,1
1435,1511,1
1435,1667,1
1435,1736,1
1435,1746,1
1436,1274,1
1436,1737,1
1437,1855,1
1438,1965,1
1439,73,1
1439,1051,1
1439,1240,1
1439,1269,1
1439,1737,1
1439,1985,1
1440,596,1
1440,1303,1
1440,1670,1
1440,1737,1
1440,1894,1
1440,1920,1
1440,1940,1
1441,1631,1
1442,383,1
1442,926,1
1442,953,1
1442,1330,1
1443,1194,1
1443,1617,1
1443,1741,1
1443,1841,1
1444,369,1
1444,1228,1
1445,468,1
1445,1290,1
1445,1924,1
1446,1828,1
1447,345,1
1447,664,1
1448,170,1
1448,1446,1
1448,1893,1
1448,1985,1
1449,7,1
1449,1897,1
1450,1920,1
1451,15,1
1451,1983,1
1452,78,1
1452,150,1
1452,1362,1
1452,1798,1
1452,1999,1
1454,151,1
1454,1995,1
1455,7,1
1455,633,1
1455,1631,1
1456,40,1
1456,286,1
1456,309,1
1456,782,1
1456,1647,1
1456,1721,1
1456,1737,1
1456,1788,1
1456,1812,1
1456,1879,1
1456,1897,1
1456,1911,1
1456,1920,1
1457,468,1
1457,612,1
1457,816,1
1457,1729,1
1458,1446,1
1458,1448,1
1458,1543,1
1458,1609,1
1458,1897,1
1460,257,1
1460,1656,1
1460,1737,1
1461,639,1
1461,1811,1
1462,633,1
1462,1362,1
1463,188,1
1463,628,1
1463,895,1
1463,1362,1
1463,1920,1
1464,8,1
1464,27,1
1464,32,1
1464,33,1
1464,48,1
1464,62,1
1464,130,1
1464,135,1
1464,141,1
1464,144,1
1464,158,1
1464,165,1
1464,166,1
1464,170,1
1464,179,1
1464,187,1
1464,210,1
1464,251,1
1464,266,1
1464,270,1
1464,279,1
1464,321,1
1464,345,1
1464,371,1
1464,385,1
1464,412,1
1464,474,1
1464,513,1
1464,546,1
1464,584,1
1464,597,1
1464,608,1
1464,620,1
1464,633,1
1464,676,1
1464,690,1
1464,710,1
1464,734,1
1464,735,1
1464,742,1
1464,753,1
1464,782,1
1464,785,1
1464,798,1
1464,806,1
1464,849,1
1464,852,1
1464,872,1
1464,873,1
1464,896,1
1464,905,1
1464,929,1
1464,942,1
1464,953,1
1464,960,1
1464,972,1
1464,1004,1
1464,1013,1
1464,1025,1
1464,1053,1
1464,1081,1
1464,1144,1
1464,1158,1
1464,1159,1
1464,1169,1
1464,1193,1
1464,1226,1
1464,1268,1
1464,1269,1
1464,1275,1
1464,1279,1
1464,1281,1
1464,1284,1
1464,1302,1
1464,1324,1
1464,1328,1
1464,1330,1
1464,1396,1
1464,1467,1
1464,1524,1
1464,1546,1
1464,1554,1
1464,1562,1
1464,1595,1
1464,1601,1
1464,1605,1
1464,1609,1
1464,1617,1
1464,1624,1
1464,1631,1
1464,1645,1
1464,1653,1
1464,1658,1
1464,1675,1
1464,1692,1
1464,1709,1
1464,1711,1
1464,1720,1
1464,1724,1
1464,1728,1
1464,1729,1
1464,1737,1
1464,1746,1
1464,1759,1
1464,1773,1
1464,1774,1
1464,1782,1
1464,1788,1
1464,1801,1
1464,1809,1
1464,1811,1
1464,1817,1
1464,1826,1
1464,1828,1
1464,1841,1
1464,1855,1
1464,1861,1
1464,1866,1
1464,1867,1
1464,1870,1
1464,1879,1
1464,1882,1
1464,1894,1
1464,1896,1
1464,1897,1
1464,1920,1
1464,1934,1
1464,1940,1
1464,1968,1
1464,1970,1
1464,1973,1
1464,1980,1
1464,1988,1
1464,1990,1
1464,1991,1
1465,576,1
1465,1600,1
1465,1855,1
1466,7,1
1466,262,1
1466,942,1
1466,1543,1
1467,113,1
1467,1113,1
1467,1285,1
1467,1784,1
1467,1842,1
1467,1920,1
1468,839,1
1468,1621,1
1468,1737,1
1469,496,1
1469,633,1
1469,1590,1
1469,1737,1
1469,1920,1
1470,614,1
1470,1064,1
1470,1269,1
1470,1285,1
1470,1670,1
1471,65,1
1471,395,1
1471,710,1
1471,1692,1
1471,1753,1
1471,1991,1
1472,486,1
1472,1554,1
1472,1737,1
1473,1621,1
1473,1737,1
1474,40,1
1474,975,1
1474,1138,1
1474,1990,1
1475,685,1
1475,953,1
1475,1920,1
1476,633,1
1477,15,1
1478,601,1
1478,640,1
1478,966,1
1478,1894,1
1479,70,1
1479,556,1
1479,842,1
1479,1400,1
1479,1510,1
1479,1603,1
1479,1638,1
1479,1736,1
1479,1787,1
1480,286,1
1480,982,1
1480,1456,1
1480,1638,1
1481,1187,1
1482,522,1
1482,1543,1
1482,1737,1
1482,1920,1
1482,1990,1
1483,633,1
1483,1580,1
1483,1893,1
1484,77,1
1484,1226,1
1484,1759,1
1484,1861,1
1484,1866,1
1485,40,1
1485,177,1
1485,686,1
1485,1257,1
1485,1307,1
1485,1704,1
1485,1741,1
1485,1841,1
1485,1880,1
1485,1883,1
1486,1207,1
1486,1261,1
1486,1915,1
1487,1279,1
1487,1720,1
